"HKB0044_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0134_3006_T"	"HKB0167_3006_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0651_3000_N"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0004_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0196_3000_N"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0005_3000_N"	"HKB0036_3000_N"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0149_3000_N"	"HKB0194_3000_N"	"HKB0210_3006_T"	"HKB0214_3000_N"	"HKB0562_3000_N"	"HKB0016_3006_T"	"HKB0084_3000_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0208_3006_T"	"HKB0222_3006_T"	"HKB0225_3000_N"	"HKB0538_3000_N"	"HKB0132_3006_T"
"CD226"	2.17632277264046	1.91073266190291	2.04264433740849	1.85199883711245	1.73984810269933	3.23572705983806	2.05658352836637	2.60407132366886	3.03738222200308	1.94110631094643	1.9560566524124	3.75702324650746	2.29278174922785	1.67807190511264	2.31614574229336	2.3533232911629	1.82374936030827	1.80322703643493	1.94485844580754	1.44360665147561	1.6959938131099	2.06695024392463	2.36737106564853	2.16671544496642	1.57531233068744	2.19849415363908	2.46988597627446	2.19219416528334	1.90303827011291	2.86591881455221	1.81557542886257	1.66448284036468	3.58496250072116	2.43028527297778	1.70929063572336	1.32192809488736	1.51096191927738	1.30451104180995	1.63226821549951	1.81557542886257	1.28688114778816	1.55581615506164	1.59454854955035	0.956056652412403	1.59454854955035	1.58976348698498	1.08406426478847	1.67355642399014	1.44360665147561	0.992768430768924	1.26903314645524	1.63691458035588	1.58014548442338	1.0703893278914	1.08406426478847	1.0071955014042	1.63691458035588	0.855989697308481	1.37851162325373	1.14404636961671	1.17632277264046	0.871843648509318	0.855989697308481	1.25701061820602	1.36737106564853	1.02856915219677	1.11103131238874	0.75702324650746	0.879705766282288	1.85199883711245	1.38956681176273	1.73552217729654	1.62760683812965	0.748461233004036	2.40599235967584	1.63691458035588	1.60880924267552	1.35614381022528	0.704871964456353	1.02147972741045	1.24488705912353	1.02147972741045	1.4905701304462	0.970853654340484	1.4541758931858	1.22032995487956	1.25096157353322	1.0703893278914	0.956056652412403	1.59454854955035	1.41683974191283	1.70043971814109	0.925999418556223	1.32768736417605	0.839959587489532	1.58976348698498	1.0703893278914	1.84799690655495	1.57046293102604	1.35049724708413	1.27500704749987	1.20163386116965	1.89530262133331	1.63226821549951	0.799087306074004	1.48026512205446	1.23878685958712	1.73984810269933	1.43295940727611	1.50589092972996	1.15055967657538	0.910732661902913	1.43829285157915	1.6507645591169	1.40053792958373	1.35614381022528	1.54101915313356	1.31614574229336
"NCR1"	0.925999418556223	0.622930350920177	0.545968369105292	0.722466024471091	0.485426827170242	1.56071495447448	0.443606651475615	0.75702324650746	0.815575428862573	0.298658315564515	1.1243281350022	1.90689059560852	0.411426245726465	0	0.659924558402378	0.400537929583729	0.545968369105292	0.659924558402378	0.575312330687437	0.250961573533219	0.111031312388744	0.526068811667588	1.02147972741045	0.189033824390017	0.389566811762726	0.641546029087524	0.389566811762726	0.150559676575381	0	1.65535182861255	0.150559676575381	0.389566811762726	1.66902676550963	0.584962500721156	0.367371065648529	0.31034012061215	0.739848102699327	0.526068811667588	0.773996325111173	0.485426827170242	0.454175893185802	0.422233000683048	0.124328135002202	0.37851162325373	0.344828496997441	0.367371065648529	0.782408564927373	0.485426827170242	0.495695162624069	0.495695162624069	0.584962500721156	0.443606651475615	0.124328135002202	0.495695162624069	0.16349873228288	0.739848102699327	0.565597175854225	0.321928094887362	0.27500704749987	0.55581615506164	0.286881147788162	0.432959407276106	0.454175893185802	0.739848102699327	0.31034012061215	0.298658315564515	0.485426827170242	0.713695814843359	0.584962500721156	0.526068811667588	0.411426245726465	0.584962500721156	0.321928094887362	0.485426827170242	0.863938450423971	1.07724299893246	0.344828496997441	0.389566811762726	0.669026765509631	0.344828496997441	0.84799690655495	0.659924558402378	0.565597175854225	0.613531652917927	1.04264433740849	0.807354922057604	0.214124805352847	0.0976107966264223	0.485426827170242	0.7311832415722	0.604071323668861	0.516015147003665	0.748461233004036	0.333423733725192	0.632268215499513	0.659924558402378	0.150559676575381	0.137503523749935	0.53605290024021	0.111031312388744	0.16349873228288	0.176322772640463	0.978195629681652	0.20163386116965	0.16349873228288	0.111031312388744	0.0976107966264223	0	0	0.389566811762726	0.298658315564515	0.137503523749935	0.214124805352847	0.0840642647884746	0	0.150559676575381	0.150559676575381	0.070389327891398
"IL12RB1"	2.51601514700366	2.40871186102943	2.15704371014558	2.64846544302731	2.26002565596146	3.75274859140713	1.98185265328974	2.88947354253111	3.97636363573276	2.21412480535285	2.58255600301406	3.86195536414487	2.62293035092018	1.51096191927738	2.4905701304462	1.95233356636969	1.73552217729654	2.17951105027151	1.60880924267552	1.84799690655495	1.72683121703249	1.98185265328974	2.44360665147561	1.71808758396052	1.76553474636298	2.56315813040281	2.19534759832222	2.13422093976063	1.4276061727819	3.39643353125099	2.04614178164472	1.29865831556452	3.7771566660045	2.44360665147561	1.76128527336162	1.20163386116965	1.29865831556452	1.15704371014558	1.38956681176273	1.96347412397489	1.7311832415722	1.21412480535285	1.68257329734758	1.52105073690096	1.09085343045111	1.19534759832222	1.79493566280354	1.16992500144231	1.41142624572647	1.09085343045111	2.16349873228288	1.17632277264046	1.19534759832222	1.17632277264046	1.11103131238874	0.84799690655495	0.918386234446348	0.992768430768924	1.11769504266975	0.992768430768924	0.594548549550354	0.941106310946431	1.46988597627446	1.31614574229336	0.956056652412403	0.604071323668861	1.10433665981474	0.298658315564515	1.18269229751619	1.53605290024021	0.963474123974886	1	1.37851162325373	1.32192809488736	2.16349873228288	2.37573453858316	1.37851162325373	1.02856915219677	1.05658352836637	1.13750352374994	1.09085343045111	1.29278174922785	1.70929063572336	0.687060688339892	1.42223300068305	1.59931779369823	0.887525270741587	1.43829285157915	0.956056652412403	1.63691458035588	1.32192809488736	1.31034012061215	0.773996325111173	1.15055967657538	1.16349873228288	1.52105073690096	0.815575428862573	1.27500704749987	1.31034012061215	1.47508488294878	0.985500430304885	1.25701061820602	2.5033487351675	2.11103131238874	0.992768430768924	1.03562390973072	1.05658352836637	1.32192809488736	0.978195629681652	0.925999418556223	2.36176835941915	1.43829285157915	1.61353165291793	1.48542682717024	1.01435529297707	1.29278174922785	1.16349873228288	1.41683974191283
"GFI1"	1.94485844580754	1.43829285157915	2.03562390973072	1.91456452349394	1.33342373372519	2.51096191927738	1.68706068833989	1.89141918684608	2.05311133645956	1.15055967657538	2.10097764772482	3.13422093976063	1.67807190511264	1.48542682717024	1.77399632511117	2.01792190799726	1.59454854955035	1.15055967657538	1.91838623444635	1.34482849699744	0.903038270112912	1.16992500144231	1.51096191927738	1.83592407425437	1.10433665981474	1.53106949272595	1.46988597627446	1.44890095114513	1.62293035092018	2.49825086752783	1.72683121703249	0.782408564927373	3.58255600301406	1.91838623444635	1.37851162325373	0.910732661902913	0.669026765509631	0.855989697308481	1.31614574229336	1.46466826700344	0.799087306074004	1.02147972741045	1.05658352836637	0.37851162325373	0.941106310946431	0.963474123974886	0.903038270112912	0.687060688339892	1.11103131238874	0.632268215499513	0.704871964456353	0.895302621333307	1.4594316186373	0.454175893185802	0.659924558402378	0.565597175854225	0.356143810225275	0.650764559116902	1.09085343045111	0.622930350920177	1.03562390973072	0.367371065648529	0.516015147003665	0.84799690655495	1.17632277264046	0.53605290024021	0.367371065648529	0.176322772640463	0.485426827170242	0.941106310946431	1.01435529297707	1.29278174922785	1.04264433740849	0.53605290024021	1.22650852980868	0.495695162624069	1.20163386116965	0.933572638261024	0.20163386116965	0.565597175854225	0.505890929729957	0.669026765509631	0.432959407276106	0.31034012061215	0.613531652917927	0.389566811762726	1.07724299893246	0.400537929583729	0.333423733725192	0.871843648509318	0.985500430304885	1.22032995487956	0.495695162624069	0.918386234446348	0.37851162325373	1.08406426478847	0.31034012061215	1.40053792958373	1.22650852980868	0.903038270112912	1.09761079662642	1.28095631383106	1.54101915313356	1.22032995487956	0.790772037862	1.0071955014042	0.895302621333307	0.739848102699327	0.970853654340484	1.02147972741045	1.16992500144231	0.613531652917927	0.941106310946431	1.03562390973072	0.687060688339892	0.941106310946431	1.02856915219677	1.27500704749987
"CD86"	3.1586601753465	3.92314918047231	3.06004738366994	3.64616265715789	3.83086375675176	4.97544676564096	3.11103131238874	4.87921563716567	4.89772447021644	3.86492897228979	4.03033607837096	4.7457751494858	3.27649666564036	2.65535182861255	3.75915583380027	3.0703893278914	2.4541758931858	3.84799690655495	2.64154602908752	3.24944534108584	3.01613970265525	3.99367436175058	3.91456452349394	3.4594316186373	3.17472598770613	3.77082904603249	4.02502879449152	3.66562016406638	1.88362081628567	4.37712374912949	3.13586316536868	2.65992455840238	4.17552460108987	3.7311832415722	2.01077983875324	2.57773093149008	2.46466826700344	2.78659636189081	2.62527048937469	2.64385618977472	3.71918344048179	2.31034012061215	2.9429835981871	3.34482849699744	2.52356195605701	2.62527048937469	3.13586316536868	2.34766565630097	2.09761079662642	2.27798474729977	3.9126498648972	2.26303440583379	1.73984810269933	2.44625622988956	2.32768736417605	1.71808758396052	1.67807190511264	2.82171021503467	2.19534759832222	2.40599235967584	2.39780296186249	1.94110631094643	3.12763327972587	2.43028527297778	2.10768786931437	2.15380533607904	2.81966818349646	2.01077983875324	3.41683974191283	2.94673086014031	2.43295940727611	2.0036022366802	2.70487196445635	3.54596836910529	3.76341157447001	4.3212065669699	2.72465027173297	2.90689059560852	3.20633064787105	2.95419631038688	3.05484847699562	3.63691458035588	3.56193705962243	2.45154083301783	3.72027846523333	3.56071495447448	2.3533232911629	2.81147103052984	2.44890095114513	3.98367769469807	2.71369581484336	3.03562390973072	1.99276843076892	2.02502879449152	3.87872534148011	3.03738222200308	2.48026512205446	2.20163386116965	2.48800077083407	2.46988597627446	2.01077983875324	1.75702324650746	3.81352468929781	3.51475349843975	2.18903382439002	1.91073266190291	3.37989816352469	2.37016428054021	2.28095631383106	3.20006486151431	3.10936055940423	3.41006969175638	3.0703893278914	2.76341157447001	3.25398926623079	2.17312743348066	2.43829285157915	2.32481060342048
"IL2RA"	2.56315813040281	2.46988597627446	2.74200621086674	2.96347412397489	2.82984955984469	3.40053792958373	3.0496307677246	4.22419466397043	3.30305008468167	2.611172380044	2.92599941855622	4.27202318906105	2.6959938131099	2.30451104180995	2.98367769469807	1.89141918684608	1.68706068833989	2.98002530023873	1.83592407425437	1.41142624572647	1.39506279951758	1.88752527074159	2.08406426478847	1.43295940727611	1.66902676550963	2.56315813040281	2.6915341649192	1.6507645591169	0.765534746362977	3.3743439890385	2	1.9560566524124	4.10097764772482	3.07382023329167	0.678071905112638	0.895302621333307	2.04614178164472	1.34482849699744	1.31034012061215	1.22032995487956	2.64385618977472	1.40599235967584	2.43295940727611	2.30742852519225	2.16671544496642	2.03913839390696	3.35895882583233	1.13750352374994	1.53106949272595	1.68706068833989	2.14404636961671	2.07382023329167	0.790772037862	1.05658352836637	1.06350294230616	1.15055967657538	2.08065766334523	2.45680614923047	1.58014548442338	2.30742852519225	1.02147972741045	1.61353165291793	2.41142624572647	1.51601514700366	1.82374936030827	1.08406426478847	0.7311832415722	0.739848102699327	2.54101915313356	1.53605290024021	1.84398384404833	0.613531652917927	2.21412480535285	3.65420637794429	2.33913738491959	3.66902676550963	2.65764000520782	1.91838623444635	2.61823865559545	3.36597242759338	2.86789646399265	3.01435529297707	2.52105073690096	1.16992500144231	2.40871186102943	2.88557436437143	1.62760683812965	2.09423606984577	1.31034012061215	2.32481060342048	1.25096157353322	1.64616265715789	2.03913839390696	0.613531652917927	3.46858331700683	3.6667565918848	1.97819562968165	1.10433665981474	2.02147972741045	1.32768736417605	0.641546029087524	1	3.6724253419715	1.83995958748953	1.83592407425437	0.831877241191673	1.89530262133331	1.73552217729654	0.855989697308481	1.99276843076892	2.38128337250378	0.516015147003665	1.76128527336162	1.28688114778816	0.887525270741587	1.20789285164133	0.782408564927373	1.35614381022528
"CD80"	2.41683974191283	3.27052894238072	2.23572705983806	2.19219416528334	2.79493566280354	3.4931349223055	1.8073549220576	3.60762622084549	3.31179371775365	2.48284828306847	2.21101219348551	4.25701061820602	1.96716860753263	1.33913738491959	2.91073266190291	2.04264433740849	2.01792190799726	2.10433665981474	1.58976348698498	2.06350294230616	1.76977173924945	1.99638874644762	3.05484847699562	1.54101915313356	2.27202318906105	1.96347412397489	2.72027846523333	1.46466826700344	0.432959407276106	3.13257684267001	1.9297909977186	0.84799690655495	3.54473265593262	2.65764000520782	1.15704371014558	0.831877241191673	0.505890929729957	0.464668267003444	0.669026765509631	1.32768736417605	1.02856915219677	0.748461233004036	0.55581615506164	1	0.739848102699327	0.925999418556223	0.505890929729957	0.475084882948783	0.344828496997441	0.150559676575381	0.485426827170242	0.27500704749987	0.604071323668861	0.6959938131099	0.485426827170242	0.659924558402378	0.111031312388744	0.641546029087524	0.669026765509631	0.55581615506164	0.879705766282288	0.526068811667588	0.443606651475615	0.53605290024021	0.565597175854225	0.650764559116902	0.704871964456353	0.16349873228288	0.839959587489532	1.4594316186373	0.713695814843359	0.443606651475615	1.34482849699744	0.970853654340484	0.6959938131099	1.53605290024021	1.01435529297707	0.7311832415722	0.956056652412403	0.839959587489532	0.871843648509318	0.992768430768924	0.863938450423971	0.389566811762726	1.23878685958712	0.613531652917927	0.687060688339892	0.773996325111173	0.650764559116902	1.81147103052984	0.575312330687437	1.15055967657538	0.367371065648529	0.454175893185802	0.432959407276106	0.422233000683048	0.632268215499513	0.389566811762726	0.669026765509631	0.739848102699327	0.6959938131099	0.575312330687437	2.46988597627446	2.64385618977472	0.475084882948783	0.782408564927373	1.54596836910529	0.678071905112638	0.389566811762726	2.37851162325373	2.32192809488736	1.96347412397489	2.13093086982645	1.94485844580754	1.42223300068305	1.16349873228288	0.687060688339892	1.40599235967584
"JAK2"	3.39369076418745	4.42155994490182	3.83995958748953	4.16430358309365	3.68257329734758	4.31469652565629	3.75488750216347	4.16269343221124	5.71863561627134	3.78240856492737	3.71808758396052	5.01925711868108	3.52105073690096	3.45022149589718	3.88459792099006	4.04351949366274	3.41413553298445	3.62993940943954	4.25625587320273	2.88166461932035	3.43562859405209	4.01613970265525	3.48800077083407	4.23572705983806	3.0686708106651	3.99819550315325	4.28909670241999	4.28021399581062	3.54966917072649	4.1906148602095	2.92789645372882	3.93640237772506	5.29829173062012	3.8499992594661	3.68144926531496	3.72246602447109	3.94204525991605	4.36106648879432	3.96532254836725	4.43362716708478	4.47767732756531	4.16430358309365	4.23419472295381	4.34553831007001	3.81455042346181	3.93828579188405	4.25776496857139	3.97177344719337	3.8073549220576	3.64731450954714	4.24107745817504	4.0071955014042	3.72137265947682	3.72246602447109	3.57288966842058	4.25625587320273	4.22727899446832	4.25247621413522	3.52356195605701	4.15461561132689	3.79701297783614	3.73876783680019	3.98185265328974	3.4944156103975	4.12598165385472	3.78764141448333	4.24107745817504	4.41142624572646	4.10181813422741	4.0574502721839	4.07124781946144	3.85199883711245	4.23266075679027	4.27872821293894	4.72955277045397	4.45680614923047	4.09845324630927	3.93357263826102	3.87479696589867	4.71314590249026	4.4535175792155	4.47443604325227	4.44824022521607	4.59514556799086	4.82171021503467	4.38059093426592	3.83289001416474	3.98185265328974	4.25927248703759	4.06436554026363	4.49249415167943	4.21800615028443	4.04614178164472	4.10349763970334	4.19140472885276	4.64385618977472	4.11186596386756	4.2502036564993	3.92219784839637	3.7235585614721	3.70154905694307	3.81249822533356	4.01881218574282	3.83895176695194	3.33628338786443	3.18903382439002	3.21412480535285	3.86393845042397	3.6959938131099	2.52606881166759	3.26153081524341	4.05311133645956	3.5298209465287	4.10517519226548	3.57288966842058	4.1101961777542	4.37642931106992	2.29278174922785
"LYZ"	8.05820824610356	7.78848996265988	8.77162151792327	8.64169052255661	9.18202183671591	10.3327414947044	6.92813340782985	9.15350136549655	8.8638455541227	8.94263179285127	8.97283622717858	10.2145741201143	8.7399493361685	6.65963918701565	7.18388345903223	7.15208198867283	7.08597694907364	7.85679899356184	6.26472407423801	6.75007048586569	7.64896868784548	7.22139378234186	8.30888505741176	6.61323695471633	6.44426950241348	8.04083764926659	7.99282506812455	7.67567481560108	4.27426166125705	8.87568792616178	7.95599855302086	5.74469931420784	9.90145523510466	8.78260513970332	5.18626283566979	4.44228003525258	5.89020346667564	5.75942218569633	6.89226958182554	5.18229502502548	7.67602757865169	4.68594014844598	6.31922050252387	6.96797551620983	6.41295084580588	4.66505161428921	6.26865895502767	5.6202931499486	5.52010790163755	6.72996056101802	8.27230318809946	5.12350066435096	4.07296327155522	6.2688460628732	4.90448409790142	5.79207446192887	5.2098432305255	6.09254574154357	5.0232553523003	4.92504996472736	5.51664555778096	4.55826763405574	6.16450472565806	5.97773784924282	6.09887428674445	5.55397480823747	6.33503298658685	6.0287901363499	6.49904859773388	5.88533031547617	5.78240856492737	4.99548451887751	5.13996056954546	6.68565987743181	6.89141918684608	8.31456058693035	5.43596189543763	6.10601323762212	5.98732086592925	5.72273923629671	6.89990066360117	7.26744216217444	6.32966181492899	5.77663042305105	7.14292392761435	6.38991092507167	5.81762325751143	6.48751850606578	6.03276207381379	6.97705090611061	4.99638874644762	6.53636379239547	5.81044310384517	4.43562859405209	6.30761067215807	5.99661471481536	5.28651155766423	3.87184364850932	5.0574502721839	5.78240856492737	3.96993327469786	4.16027483140859	8.56140251599921	6.32264926213102	5.34837407519116	4.86492897228979	7.43504513127808	4.94251450533924	4.95046841415012	6.68102752741937	7.37408311172109	6.95407995932097	6.26021388677142	5.77373265060786	6.06177619758669	4.78659636189081	5.70099449416827	6.84159579578108
"CCR7"	2.60169651648096	3.43962313755712	2.07382023329167	2.48542682717024	2.62293035092018	3.45285896471381	2.40053792958373	3.37573453858316	2.05311133645956	2.17632277264046	2.49569516262407	5.84849775538515	3.36737106564853	2.56315813040281	4.38887833881199	3.63923216324928	3.26453643099903	3.63343121035563	2.72246602447109	2.84398384404833	2.27798474729977	3.64038956005495	3.4032677223393	1.58496250072116	2.99819550315325	3.75167794568758	3.84096670448742	2.28688114778816	0.871843648509318	4.92076967302065	2.18586654531133	1.81966818349646	5.73525137578642	3.14567745519564	0.713695814843359	0.704871964456353	0.985500430304885	0.739848102699327	1.21412480535285	1.86393845042397	1.0496307677246	0.604071323668861	0.687060688339892	0.84799690655495	1.87184364850932	0.895302621333307	1.20789285164133	1.25701061820602	0.887525270741587	0.516015147003665	0.948600847493356	0.748461233004036	0.659924558402378	0.704871964456353	0.150559676575381	0.443606651475615	1.13750352374994	0.948600847493356	1.04264433740849	0.765534746362977	0.678071905112638	0.584962500721156	0.333423733725192	0.505890929729957	0.790772037862	0.411426245726465	0.650764559116902	0.422233000683048	0.765534746362977	1.44360665147561	1.76553474636298	0.790772037862	1.06350294230616	0.6959938131099	1.41142624572647	2.0071955014042	0.613531652917927	0.495695162624069	0.739848102699327	0.55581615506164	1	1.20163386116965	0.863938450423971	0.545968369105292	1.0071955014042	0.7311832415722	0.941106310946431	0.367371065648529	0.53605290024021	0.799087306074004	0.739848102699327	0.992768430768924	0.432959407276106	0.189033824390017	0.839959587489532	1	0.263034405833794	0.137503523749935	0.75702324650746	0.6959938131099	0.748461233004036	1.0496307677246	2.44625622988956	2.25398926623079	0.687060688339892	0.815575428862573	0.84799690655495	0.575312330687437	0.411426245726465	2.34766565630097	2.26303440583379	0.584962500721156	1.49569516262407	0.970853654340484	1.22032995487956	1.72683121703249	0.963474123974886	2.37016428054021
"CCL19"	3.50080205305716	5.99004721957379	3.22187708107703	3.00898878322725	4.81506301719287	5.9136075118231	4.9126498648972	6.25889575507544	3.12101540096137	5.36702153323231	4.38335869538511	8.0377665673189	5.97842446544086	5.52356195605701	7.05028401430171	6.79947591080117	5.26416107128808	5.95373084981149	6.04592343960255	5.94860084749336	5.27909980213375	7.37981154378699	7.0759604132434	4.95698592461258	5.84021143265747	6.77912836925098	6.54426899048081	5.68985823631925	2.18269229751619	6.84574093261458	5.55918586578773	5.45384677374993	7.37764435839991	6.09697863637054	2.27500704749987	2.88557436437143	3.06522762277562	3.60880924267552	4.12928301694497	4.08915913191124	3.36597242759338	2.08406426478847	2.96162332828694	2.37851162325373	5.19219416528334	3.62410089462811	3.19377174339668	3.69488019279919	2.57288966842058	1.74846123300404	4.02768487693716	2.82984955984469	1.38404980679516	3.25701061820602	2.98732086592925	2.15380533607904	2	3.80529245560071	3.62527048937469	4.5765221379205	1.76553474636298	2.90881290773955	2.17951105027151	3.18428029441938	2.28688114778816	1.70929063572336	3.01435529297707	1.26903314645524	3.63575439127776	4.57591736111815	5.13955135239879	2.93922657772821	3.53605290024021	3.30012372456901	5.38956681176273	5.45285896471381	3.6667565918848	3.22187708107703	3.82578562746479	3.58616424593091	3.87381319835909	2.71808758396052	2.45680614923047	2.23572705983806	3.66106547980695	2.43028527297778	2.5033487351675	1.83592407425437	2.25398926623079	3.55213110825378	2.34198574722862	4.50143914515887	0.214124805352847	1.62760683812965	2	1.77399632511117	3.09929520433778	1.92599941855622	2.33628338786443	1.77399632511117	1.44360665147561	1.71808758396052	3.70043971814109	4.66562016406638	2.67807190511264	1.58496250072116	1.44360665147561	4.34056226902641	1.04264433740849	5.23150921086705	3.53106949272595	3.62993940943954	3.5385381636298	2.790772037862	2.47248777146274	5.06177619758669	2.41413553298445	5.17032569441556
"LY9"	1.83592407425437	2.35895882583233	2.45154083301783	2.08746284125034	2.01435529297707	3.80426011563474	2.46727948045998	3.0036022366802	2.59454854955035	2.07724299893246	2.7158933705476	4.68594014844598	2.68481873755322	2.1407786557828	3.26453643099903	2.55581615506164	2.3533232911629	2.06350294230616	2.55336050333533	2.24792751344359	1.99276843076892	3.05658352836637	3.0232553523003	2.34198574722862	2.49569516262407	2.82578562746479	2.58736499093646	2.70487196445635	2.56803210477128	4.08236196955747	2.28392177230762	2.29572302453997	4.38128337250378	3.28835856219366	2.06350294230616	1.82374936030827	1.71369581484336	1.63691458035588	2.33628338786443	2.29865831556452	1.08406426478847	1.76128527336162	1.76977173924945	0.722466024471091	1.24488705912353	1.57531233068744	1.25701061820602	1.09761079662642	1.95233356636969	0.75702324650746	1.15055967657538	1.02147972741045	1.87578006306849	1	1.27500704749987	0.505890929729957	0.855989697308481	0.839959587489532	1.20163386116965	0.773996325111173	1.14404636961671	0.594548549550354	0.411426245726465	1.54596836910529	1.28688114778816	0.871843648509318	0.748461233004036	0.27500704749987	0.925999418556223	1.81557542886257	1.65992455840238	2.1243281350022	1.21412480535285	0.632268215499513	1.22650852980868	1.18269229751619	1.22650852980868	1.28688114778816	1	1.15704371014558	0.863938450423971	1.21412480535285	1.32192809488736	0.584962500721156	0.678071905112638	0.879705766282288	1.43295940727611	1.41142624572647	0.604071323668861	1.59931779369823	1.78659636189081	1.73984810269933	0.978195629681652	2.1243281350022	0.678071905112638	1.09761079662642	0.678071905112638	1.98913900736823	1.33342373372519	1.86393845042397	1.56559717585423	1.73984810269933	2.01792190799726	2.08406426478847	0.910732661902913	1.85996954822103	1.10433665981474	1.62293035092018	1.15704371014558	1.62760683812965	1.76977173924945	1.55090066464752	1	1.35049724708413	0.765534746362977	1.58976348698498	2.50589092972996	1.72246602447109
