GeneSymbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
NUDT15	NA	0	26.0536089588304	NA	NA	NA	101.56482311028	NA	NA	NA	NA	28.6059784716819	NA	NA	32.6484201970359	16.5482158403149	NA	NA	NA	NA	110.444097020495	21.4428474635922
NUDT16	NA	NA	9.69034228081143	21.4955351666766	NA	11.825138448766	1	1	NA	NA	1	50.5314443625484	NA	NA	NA	15.0938962616927	1	NA	17.8854640850385	NA	NA	29.4557729355705
NUDT16L1	53.2057015751799	NA	NA	NA	NA	31.1018186837835	NA	69.5161124762711	289.788242420985	NA	NA	0	NA	26.7561102926474	NA	16.2665091928789	82.7259117810022	NA	33.4175591608066	0	0	0
NUDT16P1	10.655151673457	NA	NA	NA	NA	NA	0	NA	50.469277801818	NA	NA	NA	8.52934850318153	NA	NA	4.52582252247574	NA	0	9.06235899034261	NA	NA	0
NUDT17	10.0399319947911	NA	4.7459150383233	NA	NA	3.24128159804188	NA	8.27065796031346	NA	NA	NA	NA	NA	4.97937323982326	NA	2.57293781068184	10.5901569102397	NA	9.22328654746306	0.190440864137662	53.5749712002689	7.68300029632463
NUDT18	NA	NA	5.79487737253203	1	1	5.06313493666544	1	NA	1	1	59.4547087817066	NA	NA	NA	1	9.3846330062893	NA	1	NA	NA	NA	1
NUDT19	NA	NA	NA	18.968722616897	0	9.54204390007047	NA	NA	0	NA	NA	NA	NA	19.7505451271648	31.5154474702852	7.20552945457458	37.4161895673214	NA	11.8434270384229	9.43233746902193	0	NA
NUDT2	51.5080962185379	NA	37.0083706414758	NA	NA	24.5239321108697	NA	NA	NA	NA	NA	NA	50.4627196522972	NA	NA	25.4095881746238	1	NA	40.6608384552103	NA	NA	NA
NUDT21	NA	NA	83.4473358788791	63.3550929728718	NA	NA	1	NA	1	NA	NA	NA	NA	45.9867729760241	80.047575565847	35.1120211967891	NA	1	71.8165310239516	1	1	NA
NUDT22	NA	NA	NA	NA	NA	40.799340343448	NA	65.8171118323233	289.805042559192	93.475735451217	66.705190595171	NA	NA	28.1129696983364	49.6233514296716	29.2067123486911	91.7998112164022	61.9750145924329	35.314477440263	NA	NA	NA
NUDT3	1	1	40.1546728857335	81.577321039998	NA	34.6530694045977	NA	NA	1	NA	NA	NA	1	58.6064230547228	67.0820904693791	38.9314111314839	130.228602364845	NA	46.1981130475523	79.9908445325476	NA	NA
NUDT4	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	49.7234055918989	NA	NA	99.8694114127111	NA	588.28513693318	149.137824314382
NUDT5	0	0	NA	0	0	NA	206.17914634551	NA	0	NA	NA	NA	NA	80.3185347253199	202.63872016905	31.3413135675489	NA	NA	NA	NA	397.168882274893	38.1843798196713
NUDT6	1	NA	NA	NA	NA	5.71218984880386	1	NA	1	1	NA	18.6465548324166	1	NA	NA	6.99651792388769	NA	1	10.5612446048904	NA	NA	NA
NUDT7	0	0	10.5944479041711	NA	NA	7.2237136161888	0	0	0	NA	NA	80.452420332296	NA	0	0	8.85315390287817	0	0	NA	0	NA	42.9483225997521
NUDT8	0	0	NA	NA	NA	NA	284.461009671506	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT9	NA	NA	31.2335331092625	NA	NA	NA	1	NA	NA	NA	NA	1	NA	18.6181667813847	NA	18.5128943811133	NA	NA	NA	NA	NA	NA
NUDT9P1	1	1	3.50540366229004	3.24494384440577	1	1.07745974841827	1	1	1	1	1	1	1	0.690534080016969	1	1.34460646188284	1	1	1.2940891431166	1	1	1.79790502701758
NUF2	0	0	0	NA	0	0	NA	NA	0	NA	0	0	0	22.0815704428728	63.6811393327502	NA	NA	NA	NA	0	0	0
NUFIP1	10.1774041543533	1	10.1547878682827	8.5473572996056	NA	2.88521878970879	NA	NA	NA	NA	1	NA	1	3.57131857925908	6.90562262250933	4.33350779866941	1	NA	3.93213876548028	6.88093325502691	120.643345050407	NA
NUFIP2	70.1007820448797	NA	NA	NA	NA	NA	NA	71.1579014348138	NA	0	NA	NA	NA	31.2757821722057	NA	30.6045081933287	NA	0	44.8179855748246	57.7377916053679	887.530003976978	NA
NUMA1	291.343696711012	NA	151.192281024312	165.284837075064	NA	94.8927480238293	0	NA	816.007212284907	0	NA	NA	NA	NA	0	130.75391778142	NA	NA	272.576541720522	195.165335396705	0	NA
NUMB	NA	NA	47.4233294497016	51.2158021545528	NA	34.6042779525796	1	NA	1	1	1	1	NA	25.8428800291614	NA	30.2370889976508	NA	NA	47.5511391604563	52.8688186432925	NA	1
NUMBL	NA	0	NA	NA	NA	NA	NA	0	NA	0	26.4046657983144	37.5259303094242	NA	10.639373375402	NA	7.21051010362718	0	0	NA	11.5084256909855	0	14.9249679390444
NUP107	NA	0	28.7795806113858	NA	0	NA	NA	NA	0	NA	NA	NA	0	27.8339453845877	70.9822025842791	21.5362152207824	NA	NA	NA	NA	299.99808502906	NA
NUP133	51.4240041206449	NA	NA	NA	0	32.4475195423152	NA	111.91877098887	NA	NA	NA	NA	NA	31.6924996874961	46.1974375759348	26.8301329956767	NA	85.1874422632847	83.3312691552188	NA	NA	NA
NUP153	NA	1	44.5906713484595	53.0928805800684	NA	NA	NA	NA	1	NA	NA	NA	1	36.4877898186935	115.46747713772	22.7784999000012	NA	227.450817914041	30.0145396221704	46.1005733431762	1	1
NUP155	NA	0	NA	20.0334108208795	NA	33.7788987114367	NA	54.6569735742013	0	NA	NA	0	NA	35.121246798462	72.6672276978286	18.4877228966236	100.057096926607	NA	31.2673479208234	NA	NA	NA
NUP160	NA	NA	29.9822265685809	22.3560610165849	NA	NA	126.183356279498	NA	0	NA	NA	NA	NA	23.6423394527255	71.840102323851	18.6337927274698	NA	93.3683962865994	NA	16.7491398449185	297.147008653634	NA
NUP188	NA	1	NA	26.1474564050347	NA	17.2362697540308	NA	31.9848037448089	1	1	1	NA	NA	19.5800904191816	36.2094998375698	15.3151000585273	NA	1	12.6730952834249	19.6818415359487	NA	NA
NUP205	NA	0	38.2291154636797	31.1199577017888	NA	NA	171.340660974731	NA	0	NA	0	NA	0	45.5849853434453	135.434262386177	18.11395817521	NA	NA	30.0083171919946	30.2620353221731	NA	NA
NUP210	NA	NA	0	NA	0	NA	NA	NA	NA	0	NA	0	0	55.9447668531043	101.142047330916	NA	NA	NA	NA	0	0	0
NUP210L	1.06958072067881	1	1.07227356547097	1.22995880568847	1	1.05236308655755	1	1.29647320123078	1	0.879620815743255	1	0.878200521829257	1.1458206813479	1.23474044004034	1.14296642850167	1.02535674877907	1.13303180064008	1.42347939255563	1.07290073313561	1.11139934970298	1	0.957474289086061
NUP214	42.5163688310345	NA	NA	48.7738353457282	259.991951681783	NA	0	NA	0	0	78.4083963355917	NA	NA	15.0414191909077	NA	12.3010132815564	NA	NA	26.9557737709053	28.6785125442107	NA	NA
NUP35	NA	NA	34.4026800363344	27.0802124798404	NA	12.4624021516754	NA	NA	1	NA	NA	1	NA	9.08264817849574	NA	8.89621766708024	1	NA	21.4883998871805	1	NA	NA
NUP37	NA	NA	19.2362912916837	NA	1	23.1393855372881	NA	NA	NA	NA	NA	1	NA	19.1955836847487	40.582314228594	14.8301769463879	NA	58.1266723647118	31.7025214783967	1	NA	NA
NUP43	NA	NA	34.4293552722919	NA	NA	14.6440673999192	NA	NA	0	NA	NA	0	NA	29.9488734187204	45.6018718284861	21.6539020973249	NA	NA	27.4242357112981	18.7711291400756	NA	NA
NUP50	NA	1	NA	36.2291433803307	NA	NA	NA	NA	1	NA	NA	NA	NA	29.722569006705	59.0793511224629	21.7238089979539	1	NA	30.4488964464774	1	1	NA
NUP54	NA	1	34.6373769913196	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	17.8198510556252	45.0814778787849	22.614287166107	NA	NA	35.6810385482086	1	633.801482535415	41.3928366062443
NUP62	44.5140997272443	NA	NA	34.4182343144877	NA	22.7296196007321	NA	97.3372556188741	NA	0	NA	0	NA	69.1745178352895	93.4896255059718	29.8395390484432	51.8621299919212	0	NA	NA	0	NA
NUP62CL	6.07313950758045	NA	2.78932732999573	3.32519590699489	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	1.64192881208735	17.0532426050688	NA	4.19269732011603	NA	NA	0
NUP85	42.6138987931154	NA	NA	23.7653930514343	NA	18.3518833790148	NA	NA	NA	NA	NA	NA	NA	27.7031940684589	54.2822805654916	17.6162100583619	30.0274936891659	NA	18.794264851882	NA	NA	28.7337318288605
NUP88	NA	NA	32.3941830535615	NA	NA	19.2460523218386	NA	NA	NA	NA	1	NA	NA	17.9936559469049	NA	26.7186324658818	70.9123979883164	NA	NA	NA	1	1
NUP93	NA	1	21.3731850600043	NA	NA	NA	NA	NA	1	1	NA	NA	NA	38.5295676803939	100.597077578635	19.177588081937	NA	1	NA	NA	NA	NA
NUP98	NA	NA	66.3508246112219	55.2337257742873	NA	35.5111028634456	NA	NA	NA	1	1	NA	NA	33.3267192021717	63.9430483666687	40.5092424011632	140.926075899772	NA	51.2433568838806	57.2184493379243	1	NA
NUPL1	44.5226550100216	0	36.9221441060387	NA	NA	14.068947803991	NA	NA	NA	NA	NA	0	0	28.1840890484408	61.9275975119112	19.7615591593678	91.0589667304772	NA	NA	20.7521221866717	NA	NA
NUPL2	NA	1	20.2669671754761	16.7504193157158	NA	11.5839137874368	NA	28.2695286281265	NA	NA	NA	NA	NA	15.7127086025038	NA	14.2299143830068	57.6914152784696	1	18.0701117977348	1	1	NA
NUPR1	NA	NA	233.404243228676	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	210.973804198262	308.566804705404	176.739581430635	NA	0	NA	NA	NA	NA
NUS1	NA	NA	27.3015762608988	33.2060696781967	0	NA	NA	NA	0	0	NA	NA	0	17.7387894597295	39.4353400148903	13.3505751263352	NA	NA	NA	18.6778959948872	284.004867145927	NA
NUSAP1	0	NA	0	NA	0	NA	257.225721958452	NA	NA	NA	0	NA	NA	43.7204769141081	132.716262521567	NA	117.848671684882	150.261523812682	35.1790667761428	0	0	0
NUTF2	NA	1	90.1170674606963	NA	NA	NA	NA	NA	1	1	NA	NA	NA	136.455473863297	339.635645367693	70.0005687167698	1	NA	NA	NA	NA	NA
NVL	NA	0	0	NA	NA	25.8753412044495	NA	118.811939589116	NA	NA	NA	0	0	NA	NA	NA	70.315143030492	NA	49.0866176681459	0	0	0
NWD1	0.286268395799322	NA	2.99298996063512	NA	0	2.79526229800578	0	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	1.89890002124353	NA	NA	0.514559890389265
NXF1	44.4566522867154	1	32.843388652634	54.1775002649034	NA	30.0745843083871	1	39.6248048649105	1	NA	89.3331958020398	1	1	26.854041040855	NA	27.1076338414168	NA	1	36.6473448924143	39.507306631703	NA	NA
NXF2	1.6266932351656	0	0.427190427311546	0.104561535396435	0	1.61087778501245	0	1.06511374447028	0	0.303981192828322	3.65876111198456	0.358687643574072	0	1.08625469196121	2.63877329567505	1.11778644073632	0	0.424632420567764	0.572778890911015	1.04082465583214	0.967611079203632	1.09185233426316
NXF2B	1.07380664579781	1	1.00600967674686	1.12750162979163	1	0.917533705656379	1	0.905088654485176	1	1.11354365962425	2.56337225147508	1.12384337862502	1.02898059549553	0.998938541203647	1.02921573419511	0.996414961824504	1.05128864921544	0.963777031001207	1.01243274826168	0.9765824409926	1	1.00156697742574
NXF3	1	1	1.22041129681959	1	NA	0.949689411083035	1	1	1	1	1	1	1	0.916839942788657	1.14260717110725	1.69736093796267	1	1	1.3696738347445	1.60489451135243	25.9861060091917	1.94470161320598
NXF4	1.0169500584465	1.07422825033181	1.01217803728038	1.02096200631255	1	1.00170987206841	0.996614725211076	0.997396453511013	0.887093386708905	0.967320198000844	0.986301930226086	1.01420418400724	0.98594052756825	1.00992308890987	0.989908277583093	0.998638719986363	1.00039498518976	1.03723629913359	1.01980715392015	0.985835076887909	1.76834622508803	0.998793102506696
NXF5	1.40662756970834	1	0.886211729590121	1.07050376176727	1	1.07517279633896	1.77556826075759	1.11867459829801	1	1.44450322200405	1.07470202336605	0.804892996746166	1.14093753660432	1.03227858730825	0.94553549463847	1.00543398337389	0.880748421804252	0.781411958932382	1.28339099793023	1.14008051955069	1	1.04211307423152
NXN	NA	0	35.1251528066177	19.8133848921135	NA	NA	0	0	0	0	38.2017165316058	NA	NA	28.1518687770784	NA	NA	NA	NA	NA	28.5746858274098	101.962515783016	NA
NXNL1	0.0905902737910416	0	0.624907576466749	1.02670450455839	NA	0.942291525101488	0.707316109568539	0	0	NA	7.45656620259031	9.86750731446394	3.00796968582322	0.351097638337263	0	1.73631542760502	0	0	0.0860781033542022	1.20973187141211	0	5.5654376888308
NXNL2	11.0542476051742	NA	NA	0	289.844772357529	0.997747611076176	0	5.6513656002765	NA	NA	NA	0	NA	NA	0	NA	0	NA	7.65662431704255	NA	NA	0
NXPH1	NA	NA	NA	NA	0	7.29466072286599	NA	NA	NA	NA	0	0	0	NA	0	NA	NA	NA	NA	NA	0	NA
NXPH2	1	1	2.36375936999482	1.9033510595006	NA	1	1	1	NA	NA	1	1	1	1.33858763949139	1.76666874230267	1.12671993156314	1	1	0.876479655895559	1	1	1
NXPH3	NA	NA	NA	NA	2037.00925467628	NA	0	0	NA	NA	NA	NA	NA	NA	0	4.42471985299342	NA	0	NA	NA	NA	NA
NXPH4	0	0	NA	NA	0	0	NA	NA	0	0	NA	NA	0	11.3116957764232	15.1367121794688	NA	NA	NA	0	NA	0	0
NXT1	NA	0	26.9483744839208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3123289301286	79.956282772692	13.7577467443439	85.8013540085549	102.500047873927	NA	33.3315787604771	NA	NA
NXT2	NA	NA	16.3858744655832	NA	NA	9.88118221711417	62.321618913101	NA	0	55.0942511491616	0	NA	NA	NA	13.4508644736567	9.34361428908127	19.6220575388539	NA	15.5157575181836	11.2652536613549	260.047957926406	8.18218552272355
NYNRIN	NA	0	12.9683692707963	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
NYX	1.04695664489672	0.725320459134021	0.960213566455743	1.07522638049626	NA	0.982456573184371	1.34489744438967	1.03860547849346	0.695631756473276	0.847989499580727	1.0553518145713	1.12663135391454	0.986153518687718	1.05695686575502	1.00838877322819	0.997804204649875	0.968302257138517	1.22843112665015	0.997932381451172	0.93621214020418	1	0.974857277669315
OAF	NA	NA	NA	NA	391.717331577121	NA	0	0	0	NA	NA	148.615214983464	NA	0	0	50.7822986633832	0	0	NA	87.6156237739368	NA	NA
OAS1	NA	NA	NA	0	NA	0	NA	NA	NA	0	NA	0	NA	NA	369.870570949668	NA	0	632.881877492417	NA	NA	NA	NA
OAS2	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	504.640696920389	NA	1	550.436298291987	NA	NA	NA	NA
OAS3	NA	NA	0	0	0	NA	NA	NA	NA	0	NA	0	NA	NA	366.631307563837	NA	0	270.980382872557	NA	NA	NA	NA
OASL	NA	NA	NA	0	0	0	NA	NA	NA	0	NA	NA	NA	NA	140.730411655006	0	0	158.783621888929	NA	NA	NA	NA
OAT	NA	NA	237.306111793088	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	114.597233985489	NA	NA	NA	206.384166283089	NA	0
OAZ1	NA	1	NA	NA	NA	358.723521554254	2061.79190965709	NA	NA	NA	NA	NA	1	576.371948486269	454.792201635988	531.904072080991	NA	NA	NA	NA	NA	626.57857392214
OAZ2	66.9743388407153	NA	45.9857240135488	NA	NA	23.4638337668254	1	NA	NA	NA	NA	NA	NA	47.5807527205992	NA	56.9005138153304	NA	NA	52.3298794618715	65.5048656495263	NA	NA
OAZ3	NA	NA	NA	NA	NA	7.18502695865032	NA	22.4999683445378	NA	NA	0	0	NA	11.0335237805264	NA	NA	NA	26.9043616625507	10.693517722033	NA	0	0
OBFC1	11.8505226643122	NA	13.0573252144395	7.86347617757749	NA	4.89779584528812	1	NA	NA	NA	1	NA	1	NA	1	7.78381469947446	NA	1	10.8382257217239	1	NA	NA
OBFC2A	0	0	NA	NA	NA	5.98166013034034	92.8718330462592	0	0	NA	NA	23.8016648890287	NA	NA	17.674310609196	9.07306590422575	0	35.461038448797	NA	26.810659075512	431.064727983964	25.4655165938685
OBFC2B	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.791812021853	36.2508471893947	82.7817569132172	20.201465022133	91.1148777964164	NA	35.0577368389316	NA	NA	NA
OBP2A	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1
OBP2B	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	0
OBSCN	20.9078376154459	NA	29.6121132496054	31.0073680284239	617.020481348484	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	10.457575257805	NA	NA	0
OBSL1	NA	0	92.4271188856003	NA	NA	38.3565004965962	NA	117.827694225579	0	0	142.600738636178	NA	NA	62.967291455367	NA	32.2195067415056	NA	NA	NA	NA	0	NA
OC90	0.98132851353835	0.749931371182166	1.13720773615712	0.885379227143273	1	0.993617711970977	0.73440953078171	1.0437361944938	1.01624846846576	1.00288278934383	1.07035116995415	1.06495270948941	1.01387224990975	1.02217461378507	1.11984991987163	0.975300821811858	1.08513564151409	1.09012072525936	1.00575178256956	0.968798705993932	1.58225325240653	0.984238406303085
OCA2	0	0	2.83463773592667	2.8096171000717	0	0	0	0	0	0	3.4158824601584	4.93064948989236	0	1.93587036286029	5.11478783256614	1.00020205007549	NA	NA	0.955619988388779	0.539574177104809	0	0.931433500784079
OCEL1	26.1817697962839	NA	NA	NA	NA	10.1604495875939	0	NA	NA	0	NA	NA	NA	NA	0	9.59210187979037	NA	NA	NA	NA	0	NA
OCIAD1	1	NA	79.8166791260805	NA	NA	60.6722389984091	NA	144.763971810529	NA	NA	NA	NA	1	NA	NA	62.0586568737512	186.5266506991	NA	132.332086768706	1	NA	NA
OCIAD2	NA	0	NA	0	NA	NA	NA	70.631705797532	NA	NA	NA	0	NA	47.8147819484669	95.2536891175067	NA	NA	NA	47.4906737298116	NA	NA	0
OCLM	3.76542269246997	NA	1.51427944096186	3.58458166859275	NA	2.09703379145634	1	1	1	1	1	NA	1	1.5983594053052	1	1.52963159058254	1	NA	2.4108432988411	1	1	1
OCLN	114.558528336227	0	NA	NA	NA	NA	NA	136.348394596027	0	NA	0	0	0	45.6250004014602	NA	NA	190.491322857712	157.521802449582	83.1735217152386	NA	NA	0
OCM	2.60458074594137	1	1.40710025583515	1.50178560993909	1	1.51780785336315	1	1.19358752626758	1	1	1	1	1.01542216227536	0.976620274634017	1	0.983613258808278	1.9790461644398	1	1.02676768236416	1.24492145834784	1	1
OCM2	0.788332243090929	1	1.03833746334878	0.938775503956339	1	1.03915484317659	0.931697278435121	1.00428170295121	1.76606205266385	1.04233442446144	1.09900526325309	1.10163361373563	0.827914041920842	0.969559298822688	0.990846941124996	1.04677385680888	0.903715861234454	1.28310387422474	1.08407683049589	0.985095888693142	1	1.05324742864422
OCRL	NA	NA	NA	NA	NA	18.7755875204794	NA	27.2671930897811	1	1	NA	NA	NA	17.7698352964321	21.4057988484369	17.4615649022045	NA	NA	18.6083847427065	1	NA	NA
ODAM	0	0	NA	NA	NA	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA
ODC1	0	0	NA	NA	NA	NA	NA	NA	0	0	93.7385288603377	NA	NA	NA	125.222643086283	23.1020551514169	NA	335.050604792117	0	54.7462687919072	634.564574044635	94.8130220480511
ODF1	0.948246141139871	1.05743999626998	1.0582845055885	1.03823555209191	1	0.992546164092582	0.835029966403412	0.971616308404534	0.918716518381427	1.18989047277468	0.917807226996638	0.953701907425684	1.0086644169964	1.00332152333776	1.02355747998899	1.00651218694446	0.908506821211327	1.156676593394	1.00652606399682	0.973986054745722	1.67893305921812	1.00265786873828
ODF2	NA	0	NA	NA	NA	26.2410500927042	NA	100.238337808872	NA	NA	NA	0	NA	24.82424077262	62.4731712411956	17.9691114284444	60.776364257861	NA	42.1827131983111	NA	NA	0
ODF2L	NA	NA	31.6167666812538	NA	NA	19.511362192887	62.0645591018984	NA	0	NA	28.7536516353545	NA	0	17.4106990273527	NA	11.0964812695691	NA	NA	NA	NA	291.111509760721	NA
ODF3	1.04259708118973	0.903817588748347	1.03777999101404	1.01052487559383	1	1.00103798942076	0.864607144638455	1.0296007475621	0.850678655706017	1.25751179241443	1.09106969531639	1.03637007687075	1.03255224580904	1.006808629658	0.95743387615223	0.99087133184548	1.05358398405868	0.916434668194281	1.04858142857484	1.06452600341895	1	0.932664661435475
ODF3B	NA	NA	NA	NA	NA	NA	NA	41.3433225613021	NA	NA	56.2427214983439	NA	NA	NA	56.5230764105578	10.4257566559749	NA	NA	NA	NA	0	0
ODF3L1	0	NA	0.164787698809291	2.34026694698654	NA	1.72834969404256	0	0	0	0	2.97900692053481	13.1828518387708	0.0106296156684491	0	0	2.59047701918944	0	NA	0.889126939878772	9.8068307181478	40.9578397336435	2.10000642354873
ODF3L2	1	1	1.24054726150481	0.954650001026127	1	1.23870334128333	1	1	1	1	1.86697242783658	1.94869597964929	1.64907568881676	1.02795777589256	1.56857867332566	1.10734248881514	1	2.49125550079682	0.905638710095941	1.34232894171646	1	1.32636791900354
ODF4	0.980056554246071	1.57566201706396	0.941151416471917	1.05630997255487	1	1.14795234846046	0.943087173886447	1.11648688324717	1	0.76837274479368	0.952383806664304	0.932423223993819	0.947708188068204	1.01704432240886	0.897790103644783	1.02689628945997	1.16505126088654	0.962549557074922	0.936163049729042	1.02646003581965	1	0.89317292635414
ODZ1	1	1	1	1	1	1	NA	1	1	1	1	11.1502908379962	1	1	1	2.34015119835315	1	1	1	1	NA	5.65604878178189
ODZ2	NA	0	26.2697261444324	NA	NA	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
ODZ3	0	0	0	0	0	NA	0	0	NA	0	NA	100.029603839041	NA	0	0	11.8774326462582	0	0	NA	NA	NA	70.8405267681117
ODZ4	NA	0	0	0	0	4.40073503948857	NA	0	NA	0	NA	NA	NA	5.3284859776727	NA	10.1353757953943	0	NA	0	NA	NA	NA
OFD1	1	NA	56.7224406535192	NA	1	20.8771531871808	NA	77.5565772300666	NA	NA	1	NA	1	NA	1	12.7566601369274	1	1	25.8449250724612	1	NA	1
OGDH	NA	1	NA	NA	NA	43.9813247581723	NA	NA	NA	1	1	297.083601829039	NA	NA	1	61.1991408367857	1	1	NA	NA	NA	NA
OGDHL	0	NA	2.14700163508446	NA	0	0	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	NA
OGFOD1	NA	1	22.0954250495991	NA	1	14.3920125509432	NA	NA	1	NA	NA	NA	NA	23.6243097106808	52.2386990633193	21.1911784398355	NA	NA	21.5407297598211	21.5679074490249	1	1
OGFOD2	17.8438043229029	NA	5.71907985125548	13.0375213512122	NA	10.0116585502949	0	20.2542143184527	NA	NA	NA	0	NA	8.79799072198164	NA	6.35974133895745	NA	NA	10.5368894120429	0	0	0
OGFR	88.0328867903045	NA	NA	NA	NA	NA	NA	88.1872763880514	NA	0	NA	NA	NA	32.2827420638084	75.9699245587569	19.5393206100647	NA	NA	NA	NA	0	NA
OGFRL1	NA	NA	211.858746749528	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	55.1566038861077	NA	1	NA	1	1	NA
OGG1	NA	1	11.8237649029148	16.3581347226447	1	NA	1	NA	NA	1	NA	NA	NA	11.0600797016099	16.767113687323	15.1370679098437	NA	NA	NA	NA	NA	1
OGN	0	0	NA	NA	NA	0	0	0	0	0	NA	NA	NA	0	0	64.1119938052122	NA	0	NA	NA	NA	NA
OGT	229.474668662256	NA	163.118412610791	201.800772861885	NA	81.2934927332138	NA	NA	0	NA	232.717217065343	NA	NA	NA	0	62.1247140557412	NA	NA	125.019321345168	80.7801466994326	NA	NA
OIP5	0	NA	0	NA	0	NA	56.9610904427093	NA	0	NA	0	NA	NA	8.04700390637503	19.2183056555662	NA	17.4103575655146	31.6703649483638	NA	0	0	0
OIT3	1.69487623791306	1	0.61689974251736	1.22358670302379	1	1.26397223113459	NA	1.08700916062913	1	1	1	1	1	1.17003170065689	1.72220336674914	1.09583699734098	1	1	0.878484999109179	0.902447050625658	1	1
OLA1	NA	NA	26.392200677517	NA	NA	20.2732516263944	NA	51.4180697729764	0	NA	NA	NA	NA	20.319154151185	47.4485797796479	16.0763481389334	NA	63.2791577580669	43.9500950029475	NA	NA	NA
OLAH	0	0	1.04029113701259	0	NA	2.98957470318575	NA	NA	NA	0	0	0	1.63011786590498	NA	0	NA	NA	NA	2.22181860553661	NA	NA	NA
OLFM1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	13.801187239853	NA	NA	NA	32.1998231194751	NA	NA
OLFM2	NA	0	NA	NA	0	NA	0	0	0	0	NA	84.3283562759052	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
OLFM3	NA	1	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	1.28797793798491	NA	1	1	1	1	NA
OLFM4	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0
OLFML1	NA	0	NA	NA	NA	NA	0	0	0	0	NA	39.8326594654538	NA	0	0	11.5804509870477	0	0	NA	30.0867605703827	161.730383993193	48.2203920430892
OLFML2A	NA	0	44.3612649578165	NA	573.170619304868	0	0	0	NA	0	68.7356456181604	65.9803320628364	NA	NA	0	20.7482858342437	0	NA	NA	NA	NA	NA
OLFML2B	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	NA	38.2553775654872	74.2051344076379	30.734275328452	NA	NA	NA	NA	NA	0
OLFML3	0	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	87.5313512540626	0	0	NA	NA	NA	NA
OLIG1	1	1	1.45853419743045	1	1	1.34679707155034	1	2.43903772917761	1	1	1	1	1	2.3776698157303	1	0.814786525102185	1	1	1.51290651145145	1	NA	1
OLIG2	1.14144723851017	1	0.968303084300062	1.32758468804294	1	0.773571124606837	1	1	1	1	1	1.27758458840631	1.08375385057933	1.28719515343194	1.62499656071701	0.92539087715804	1	1.2809456754217	1.14729538784726	1.07709092388392	1	0.976250610174221
OLIG3	1.54931387532234	1	0.900550672459189	1.26495092720713	1	0.743345845586347	NA	0.558889913206669	1	1	1.24604927357977	1.50270431155345	1.02098520911964	1.19971209270599	1.42526783153438	0.939971555170497	1	1.26153725612979	1.14039937949304	1.02688240449519	1	0.927725862328078
OLR1	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	22.5567652973658	60.0304055690078	NA	NA	NA	NA	NA	0	0
OMA1	NA	NA	64.751238525151	53.5846151432458	NA	22.5440494269228	1	NA	NA	NA	NA	NA	NA	NA	1	20.8713604803106	NA	NA	42.7470187501418	1	1	NA
OMD	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	0	0	19.8722983297779	0	0	31.148750292756	37.6985061722656	593.403817281658	31.879092742353
OMG	1.27255904363948	1	0.867028338689148	1.0373561274819	1	1.08740565970927	1	1	1	1	1	1	1.39618681697957	1.10048264142469	1.28069579543012	0.983903895845065	1	1	1.16896199810938	0.959368546869862	1	0.952727364076716
