"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0779_1486_T"	"BC_HKB0786_1508_T"	"BC_HKB0831_1520_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0007_3005_T"	"HKB0035_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0754_1481_T"	"BC_HKB0759_1488_T"	"BC_HKB0915_M1647_T"	"BC_HKB0917_1656_T"	"BC_HKB2116_1671_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0038_3006_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0100_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0161_3001_T"	"HKB0211_3002_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0112_933_T"	"BC_HKB0555_1321_T"	"BC_HKB0728_1447_T"	"BC_HKB0833_1552_T"	"BC_HKB0834_1553_T"	"BC_HKB0873_1549_T"	"BC_HKB0906_1627_T"	"BC_HKB2106_1619_T"	"BC_HKB2114_1660_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"HKB0036_3006_T"	"HKB0092_3000_T"	"HKB0106_3006_T"	"HKB0132_3006_T"	"BC_HKB0632_1381_T"	"BC_HKB0895_1582_T"	"BC_HKB1372_1697_T"	"BC_HKB2128_1735_T"	"HKB0023_3006_T"	"HKB0656_3000_T"	"BC_HKB0056_809_T"	"HKB0210_3006_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0582_1333_T"	"BC_HKB0668_1298_T"	"BC_HKB0729_1445_T"	"BC_HKB0738_1475_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0896_1590_T"	"BC_HKB1383_1724_T"	"BC_HKB2125_1717_T"	"BC_HKB2127_1726_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0626_3000_T"	"HKB0719_3002_T"	"HKB0737_3000_T"	"BC_HKB0741_1471_T"	"BC_HKB0830_1541_T"	"BC_HKB1366_1663_T"	"BC_HKB2107_1620_T"	"BC_HKB2109_1628_T"	"BC_HKB2112_1636_T"
"NDUFA1"	6.81031456149726	7.12587836442987	5.915759896038	6.13381009110603	6.9205315062779	6.68215188795627	7.72383156649532	6.10202817936731	4.96393645214449	6.35755200461808	8.15213270475533	7.03177011416067	7.63865311646611	7.06188417970125	7.00427665587793	6.67341508722384	7.1101961777542	7.04023491675437	7.15471686374234	7.39042694118717	7.70217268536555	6.69960715389318	7.37068740680722	7.35155766245043	7.54635431251224	7.97361127551947	7.00966068964671	7.12701414158281	7.28318097894557	7.82731094394967	7.66213427479907	7.29195343397636	7.3768633740274	7.68622036502273	7.58142657389068	8.18313909834452	7.65971053515448	7.28697353052702	7.72444563897583	7.61301589155362	8.03924808370293	7.1622906135458	8.06463499638979	7.86734052404152	7.28688114778816	7.16400181665555	7.1509657835565	7.54326387049956	7.99157853238995	6.79025073883523	5.8636907136601	4.50525580093216	7.15441308517497	6.7775512222878	6.51333282374013	8.26171884978794	6.9114519116266	7.60577580497361	7.05137210172103	7.63357651881533	7.76553474636298	7.11665586158262	7.21626083716506	7.55550942708326	7.42383025084048	7.37025148142518	7.63444806236231	7.65949648015161	6.09064175191785	4.90352037372338	6.3215673760354	6.68144926531496	7.13175409098481	7.40871186102943	6.36404708360732	6.81877388501431	5.02989454966334	6.51112010085101	7.41303549858812	6.68495896159385	6.81262657327555	7.95698592461258	7.63226821549951	7.37721053038855	7.32282949762889	7.29911641579409	5.17352723812251	7.76115227543197	7.70106382617399	7.86375265183938	5.79986441088185	7.70258828793445	6.11644793551166	6.91348784071516	7.12587836442987	7.09349679489191	6.79259510251225	6.38681094647222	5.56498780095989	5.94953493301701	5.74523733212975	6.46874621375412	4.95279947789994	5.31505896631662	5.19967234483636	6.80206393740046	7.04930403348226	6.80283944093511	7.16430358309365	7.43687807740704	7.32831589166607	7.42777376237852	7.62928375485366	7.38905048785353	7.38939472432399	8.4221068266396	7.22409817231131	7.85149920246126	6.34198574722862	5.53667461756976	5.41447383643093	6.6922318943137	5.82959589917751	5.93545974780529
"ANAPC5"	4.23112515787905	4.67299099382775	4.38128337250378	3.83187724119167	4.0686708106651	5.26228280642066	4.77188557851537	3.55581615506164	2.81557542886257	4.07895134139482	5.38922261635589	5.97956810009519	6.36282052553426	5.38439523838807	6.06350294230616	5.74416109557041	5.99299496685181	5.71753934339116	5.79856900355688	5.84071499114108	5.56651075585788	5.86641348112345	5.84222461287724	5.98276546258365	6.16551001804135	5.83061027435791	5.93522399406003	5.37851162325373	5.87356715162175	5.61941301059794	5.96162332828694	5.69738463076402	6.8804406478879	5.06738057801906	6.05701696536554	5.86393845042397	6.52794609890826	6.21256933885081	6.31958180857156	6.04636009064731	6.06781078378962	5.999774561287	5.9560566524124	6.39042694118717	6.58255600301406	5.876516946565	5.80193464627335	4.37642931106992	3.83895176695194	4.3743439890385	3.3743439890385	3.26303440583379	4.22187708107703	5.7967534769737	5.58586390346269	5.65420637794429	5.56498780095989	5.9408714781892	5.72410451986685	5.90134963765088	5.16148463864166	5.78842470743944	5.40905143853856	6.22322945684211	6.63008507000212	5.3533232911629	5.77899700616954	6.50985416237699	4.25550073314839	2.28688114778816	3.76553474636298	3.52481592835751	3.1906148602095	3.28540221886225	3.96901230751632	4.58135124716878	3.60762622084549	3.52857131887076	3.24488705912353	3.85996954822103	5.86715516310751	5.60940039000643	5.95977015521147	5.59454854955035	4.56803210477128	3.84799690655495	1.83187724119167	4.37016428054021	6.06026359873829	6.13975597548131	4.18745105402733	6.38577613826941	3.64038956005495	4.54596836910529	3.43162295971329	3.77610398807316	3.77610398807316	3.854993016757	3.46205231879643	4.11603199344711	2.82171021503467	2.56315813040281	3.35614381022528	2.61353165291793	2.89336221076387	6.05788344889963	5.74173662382664	5.28392177230762	5.85822971421118	5.91886323727459	5.53262865751717	5.9205315062779	5.94673086014031	6.35772793231062	6.32499056912157	6.4594316186373	5.7894684369412	6.22727899446832	3.83491342970104	1.60880924267552	3.41142624572647	2.68032435684402	3.66448284036468	3.20320115631661
"PCDHA9"	0	2.59215800212536	3.57893871309339	1.58014548442338	0	0	4.12018602753186	0	0	1.97452931248388	0.0426443374084937	0.16349873228288	0.070389327891398	0.0285691521967709	0.0565835283663675	0.176322772640463	1.14404636961671	0.782408564927373	0.400537929583729	0.0426443374084937	0.0285691521967709	0.389566811762726	0.713695814843359	0.176322772640463	0.464668267003444	0.0565835283663675	0.475084882948783	0.970853654340484	0.176322772640463	0.454175893185802	0.411426245726465	0.238786859587116	0.37851162325373	0.321928094887362	0.0426443374084937	0.765534746362977	0.485426827170242	0.070389327891398	0.367371065648529	0.344828496997441	0.250961573533219	0.464668267003444	0.0426443374084937	0.0143552929770701	0.839959587489532	0.20163386116965	0.0143552929770701	5.34482849699744	2.07382023329167	0	0	5.04526821513853	0	0.389566811762726	0.286881147788162	0.176322772640463	0.443606651475615	0.0285691521967709	0.321928094887362	0.22650852980868	0.782408564927373	0.111031312388744	0.443606651475615	0.584962500721156	0.263034405833794	0.070389327891398	0.250961573533219	0.0426443374084937	0	2.72900887033786	4.18348651445939	1.66448284036468	3.30888505741176	5.19731499947382	3.62410089462811	0	2.81557542886257	5.02812708231714	5.14282184411593	4.89965902637744	0.286881147788162	0.070389327891398	0.0976107966264223	0.150559676575381	2.93545974780529	1.83995958748953	1.51096191927738	0	0.53605290024021	0.070389327891398	2.59454854955035	0.0285691521967709	1.23878685958712	0.839959587489532	4.99638874644762	2.85598969730848	0	0	0.37851162325373	1.4541758931858	1.799087306074	2.37851162325373	0	0	1.53106949272595	0.137503523749935	0.176322772640463	0.422233000683048	0.0426443374084937	1.36737106564853	0.333423733725192	0.111031312388744	0.189033824390017	0.687060688339892	0.27500704749987	0	0.356143810225275	0.0426443374084937	2.20789285164133	0.970853654340484	2.57531233068744	2.19534759832222	3.25550073314839	3.11935617703968
"FKSG83"	0.941106310946431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09085343045111	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.963474123974886	0	1.25701061820602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20163386116965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC127841"	0	0	0	0	0	0	0	0	0	0	0.37851162325373	0	0.189033824390017	0.298658315564515	0.111031312388744	0.475084882948783	0.0840642647884745	0.475084882948783	0.622930350920177	0.594548549550354	0.53605290024021	0	0.137503523749935	0.111031312388744	0.27500704749987	0.333423733725192	0.855989697308481	0.250961573533219	0	0.505890929729957	0.124328135002202	0.124328135002202	0.773996325111173	0.16349873228288	0.933572638261024	0.321928094887362	0.584962500721156	0.124328135002202	0.526068811667588	0	0.124328135002202	0.0426443374084937	0	0.250961573533219	0.367371065648529	0.238786859587116	0.389566811762726	0	0	0	0	0	0	0.176322772640463	0.344828496997441	0.0426443374084937	0.0976107966264223	0	0.214124805352847	1.90689059560852	0.389566811762726	0.0976107966264223	0	0.070389327891398	0.137503523749935	0.27500704749987	0.0565835283663675	1.4276061727819	0	0	0	0	0	0	0	0	0	0	0	0	0.443606651475615	0.344828496997441	0.333423733725192	0.250961573533219	0	0	0	0	0.0565835283663675	0.55581615506164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286881147788162	0	0.286881147788162	0.238786859587116	0.16349873228288	0.070389327891398	0.111031312388744	0.516015147003665	0.422233000683048	0.565597175854225	0.0565835283663675	0.238786859587116	0.16349873228288	0	0	0	1.75702324650746	0	0.903038270112912
"EPX"	1.51601514700366	1.03562390973072	1.44890095114513	0.53605290024021	0	0	2.09423606984577	0.495695162624069	0	1.81557542886257	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0.0565835283663675	0.0426443374084937	0	0	0.0285691521967709	0	0	0	0	0.0426443374084937	0	0	2.07382023329167	0	1.76553474636298	1.35614381022528	0	0.748461233004036	0	0	0	0	0.0143552929770701	0	0	0	0.0426443374084937	0	0	0	0	0	0	1.18269229751619	0.659924558402378	0	2.15055967657538	0	0.650764559116902	0.53605290024021	0	1.75702324650746	1.39506279951758	0	0	0	0	0	0	1.25701061820602	0	0.389566811762726	0	0	0	0.584962500721156	0	1.28688114778816	0.495695162624069	0.823749360308273	1.32192809488736	1.19534759832222	0	0	2.18903382439002	0	1.790772037862	0	0	1.36176835941915	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7311832415722	0.678071905112638	2.35614381022528	0	1.35049724708413	0
"EPSTI1"	6.19986861652443	4.4369613378336	5.59872249967662	2.14404636961671	5.88117515534928	4.65535182861255	6.9242186797485	5.19692173382033	5.60910484661896	3.51853513898218	4.99638874644762	4.29130885982897	6.6015479611556	4.5453506448223	4.92837032301897	5.85474373899554	7.04111153536915	4.10433665981474	4.29425313644451	5.83743871485637	4.98185265328974	4.64270157183323	3.46727948045998	5.16108148227718	3.20320115631661	4.29130885982897	3.50969584193339	4.41278152533848	3.62175885670973	3.93545974780529	6.34837407519116	4.81864608282254	5.84924870276441	5.23266075679027	4.36246988875021	4.39506279951758	5.61588707391606	4.22496636500027	5.26077843189343	6.73687542290827	6.07873790918186	4.38750040648098	6.25209770303744	4.86542397831313	5.65849713665648	4.71204544855369	4.72191944555154	4.42425028608405	2.98550043030489	4.24260250592898	3.82984955984469	3.34624777408278	4.43028527297778	4.92362461136832	4.16188768237689	4.9759052735237	5.20280949212501	4.93734439215023	4.73822740036724	3.37016428054021	2.70265754339091	4.18348651445939	3.33771109212829	4.34269695998193	3.52606881166759	3.62643913669732	4.04264433740849	3.76447355099267	4.24792751344359	3.80838505065609	2.16349873228288	4.58676474335514	1.7311832415722	2.67129337248158	3.48413813120167	3.11769504266975	2.67355642399014	3.83794324189103	2.5033487351675	2.06350294230616	5.22881869049588	4.09845324630927	2.15055967657538	3.26753579806873	3.8972404255748	3.16992500144231	3.01970191444255	3.69488019279919	3.56315813040281	2.74631276642546	4.35543919724869	3.90496571868403	4.16430358309365	3.64270157183323	3.47638168756724	4.37016428054021	4.77082904603249	4.22650852980868	1.86789646399265	2.44360665147561	2.58976348698498	1.11769504266975	4.00629802390037	2.21101219348551	3.19219416528334	3.56071495447448	2.91838623444635	3.34482849699744	3.22032995487956	4.84348142543246	2.98002530023873	3.43028527297778	3.12267271882414	3.12101540096137	3.30451104180995	3.03562390973072	3.56071495447448	4.99593670350459	2.83995958748953	2.9560566524124	2.15380533607904	1.99276843076892	4.00270252037982	3.27649666564036
"HMGN2"	7.66263277495391	8.10491320322579	7.60177078840771	6.89493899309171	6.98093926608551	8.03221106932293	8.23634910709506	6.79402589607043	6.32804655627074	7.45392906064805	8.13468300468756	8.1146273029734	7.65234307874022	7.70735913208088	7.70175696303795	6.8499992594661	7.44319221493233	7.18745105402733	6.38543103719352	7.15926588316068	7.51127826508303	6.88190928904719	7.74510284645816	7.28429202639431	6.90941310537723	7.28503224962291	7.01803322276456	7.26978123827438	6.49553528064453	7.33681894254764	7.29250569698204	7.083000565676	7.44972643325318	7.79882817809111	7.78920757534734	7.35614381022528	7.07006726180213	7.40947579805596	8.20799043323296	7.06004738366994	7.60117650590473	6.95035176203436	6.57319272378161	7.32219857485082	8.11270013274936	7.41911748212248	7.47897180503294	7.49257426357333	6.82387671124104	7.02014657311178	8.04679660957376	6.97269265400426	7.66127930215858	8.02153524878054	8.01981309195895	7.08491465976794	6.38508585354768	7.77649883231434	7.32580013708046	6.84824735270451	6.3339603508193	7.47848651208419	7.90092717052718	7.54966917072649	7.16369998708419	7.38309944322815	8.00118297563719	7.10925607307133	7.02525032156158	6.76738996206572	7.03584381599453	7.31524015250724	6.89772447021644	8.2861418728343	6.90953311494689	8.2173276682748	7.46752403958602	7.403097261532	7.5004037275788	7.39008295095166	7.34660237529899	7.89105457835059	7.06479664591181	7.68887971147322	7.62036647066322	6.88300978961909	6.57106999816771	8.52211069058349	7.25738784269265	7.30305008468167	6.77360079528254	9.12938606291057	7.28881994409049	7.50255337981306	7.07092594498551	6.83200387670116	7.52591226074335	6.46057876077603	6.28188367456292	7.12401788912289	6.34978987024187	6.01613970265525	7.72853278947149	6.07253459972295	6.99491908871511	7.30094736348688	7.19869058566892	6.40735275114004	6.97601987772926	7.72458206403889	6.94263179285127	7.63915979510997	7.15390664537586	7.77610398807316	7.05669189982489	6.55842071326866	7.40820234485218	6.9047249283904	7.02358803880953	6.63444806236231	7.38448158336466	6.86220339905322	7.59387660835944	7.51388547459572
"AFM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0.0426443374084937	0	0.0426443374084937	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C20orf200"	0	0	1.01435529297707	0	0	0	0	0	0	1.02856915219677	0	0	0	0.0426443374084937	0	0.0565835283663675	0.0426443374084937	0	0	0	0.111031312388744	0	0.0285691521967709	0.0285691521967709	0	0.0840642647884745	0.0976107966264223	0.0285691521967709	0	0	0	0.189033824390017	0	0.0285691521967709	0	0	0.0840642647884745	0	0	0.0285691521967709	0.0565835283663675	0.0285691521967709	0.070389327891398	0	0.20163386116965	0	0	0	0	0	0	0	0	0.0426443374084937	0.0285691521967709	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0.0840642647884745	0.0976107966264223	0.0426443374084937	0	0	0.16349873228288	0.214124805352847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0.0426443374084937	0	0	0	0	0	0	0.0426443374084937	0	0	0.214124805352847	0	0	0	0	0	0	0
"PRO0628"	0.941106310946431	0	0	0	0	0	1.58496250072116	0	1.32768736417605	0	1.21412480535285	1.50080205305716	1.97819562968165	2.03913839390696	1.07724299893246	2.05311133645956	1.81966818349646	2.34482849699744	1.74846123300404	1.15055967657538	1.53106949272595	1.6915341649192	1.87970576628229	1.70929063572336	1.41683974191283	1.71808758396052	1.92219784839637	1.74416109557041	1.83187724119167	1.63226821549951	1.36176835941915	1.87578006306849	1.13093086982645	1.89530262133331	1.13093086982645	1.73552217729654	2.68929916053589	1.48542682717024	1.02856915219677	1.35049724708413	1.53605290024021	1.63226821549951	0.831877241191673	1.4276061727819	2.22032995487956	1.77399632511117	2.0036022366802	0	0	0	1	0	0	0.992768430768924	0.933572638261024	1.37295209791183	1.37851162325373	1.4594316186373	1.92599941855622	1.36176835941915	0.124328135002202	1.43829285157915	0.879705766282288	1.40053792958373	2.42492208821069	2.42223300068305	0.575312330687437	1.28688114778816	1.03562390973072	0	0	1.16992500144231	1.36176835941915	1.29865831556452	0	0	0	0	0	0	1.16349873228288	1.99638874644762	1.53106949272595	1.6915341649192	0	0	0	0	1.88752527074159	1.18269229751619	0	1.25701061820602	1.13750352374994	0	0	1.18269229751619	0	0	0	2.45680614923047	1.09761079662642	0	0	0	0	2.09085343045111	2.07724299893246	1.13093086982645	1.50080205305716	1.95233356636969	1.05658352836637	1.61823865559545	1.11769504266975	1.98550043030488	1.799087306074	1.57531233068744	1.58496250072116	1.34482849699744	0	0	0	1.23266075679027	0	0
"FAM75A6"	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0.0143552929770701	0	0	0.0143552929770701	0	0	0.0565835283663675	0	0	0.070389327891398	0	0	0	0	0	0	0.0840642647884745	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0.37851162325373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CARD16"	4.40122086216022	5.24298351610969	3.40053792958373	4.00450139223494	4.22958792274065	0	2.9297909977186	3.91456452349394	4.43962313755712	4.29865831556452	3.52230689287139	2.72246602447109	5.07124781946144	3.57531233068744	3.99729240763651	4.36457243229586	4.34269695998193	3.25398926623079	3.3305584000308	4.00450139223494	2.88166461932035	3.64385618977472	2.90110824301451	3.78868571061353	2.53106949272595	4.13422093976063	3.4905701304462	3.14404636961671	2.98185265328974	3.56193705962243	4.83289001416474	4.37503943134692	4.5963388642052	4.74092756031863	3.14241343787374	4.37295209791183	4.37712374912949	4.06350294230616	4.64443315240625	4.81915722367497	4.66732447027863	3.63110428236588	5.07253459972295	4.01167453338092	5.08151006812092	4.58496250072116	4.03474394932473	0	0	4.97498811199193	2.32768736417605	0	3.5385381636298	2.96901230751632	3.11103131238874	2.95046841415012	2.74200621086674	2.83592407425437	3.60644222813161	2.82781902461732	0.941106310946431	3.81557542886257	2.46205231879643	2.83794324189103	3.58135124716878	2.87184364850932	3.13422093976063	2.28392177230762	5.01970191444255	1.93734439215023	0	1.9297909977186	0	3.73226919950145	3.97544676564096	3.6959938131099	3.4867143730307	1.87184364850932	0	1.90689059560852	3.62760683812965	2.7158933705476	1.35049724708413	2.74846123300404	2.63691458035588	1.76977173924945	1.90689059560852	3.73984810269933	5.52136487844622	2.39506279951758	3.67807190511264	3.96439863220318	2.62293035092018	3.21567859660793	0	2.66448284036468	3.48026512205446	2.790772037862	3.10097764772482	2.30158764660319	0	0	3.97452931248388	2.07382023329167	0	3.18586654531133	3.24792751344359	2.43562859405209	3.24640808724638	3.86294724802092	3.28392177230762	3.46988597627446	2.89141918684608	3.12598165385472	2.45154083301783	2.62993940943954	3.38543103719352	3.07895134139482	3.75808993420181	1.98185265328974	3.21878116778407	0	3.62643913669732	4.30012372456901
"LOC285692"	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0.0565835283663675	0	0	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0	0.0426443374084937	0	0.0285691521967709	0.0426443374084937	0.0840642647884745	0.22650852980868	0	0	0	0	0	0	0	0.22650852980868	0	0	0	3.5197934862411	0	0	0.669026765509631	0	0	0	0	0	0.0285691521967709	0	0.0426443374084937	0	0.0285691521967709	0	0	0.0426443374084937	0.0976107966264223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0.0426443374084937	0	0.432959407276106	0	0	0	0	0	0	0	0	0	0
"C13orf28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0	0.20163386116965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC286359"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	2.30451104180995	0	0	0	0	0	0	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0.0840642647884745	0	0	0	0	0	1.22650852980868	0	0	0	0	0	0	0	0	0.0976107966264223	0.070389327891398	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879705766282288	0	0	0	0.070389327891398	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.0285691521967709	0	2.18903382439002	0	0	0	0
"CYP1A2"	0.400537929583729	0	0	0	0.925999418556223	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0.0143552929770701	0	0	0	0	0	0	0.070389327891398	0	0.0285691521967709	0.0426443374084937	0	0	0	0	0	0	0.0285691521967709	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.0143552929770701	0	0	0	0.0565835283663675	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.0285691521967709	0	0.0143552929770701	0	0.0426443374084937	0	0	0	0.0285691521967709	0	0	0.0840642647884745	0	0	0	0	0.604071323668861	0
"MEG8"	1.85598969730848	0	0	0	0	0	0	0	0	0	0.411426245726465	0.27500704749987	0.214124805352847	0.150559676575381	0	0.344828496997441	0.400537929583729	0.565597175854225	0.16349873228288	0.27500704749987	0.137503523749935	0.137503523749935	0.84799690655495	0.505890929729957	0.37851162325373	0.895302621333307	0.584962500721156	1.26303440583379	0.641546029087524	0	0.389566811762726	1.63691458035588	0	0	0.20163386116965	0.495695162624069	0.6959938131099	0.400537929583729	0	0.344828496997441	0.516015147003665	0	0	0.214124805352847	0	0.464668267003444	0.22650852980868	0	0	0	0	0	0	0.27500704749987	0.150559676575381	0.411426245726465	0.6959938131099	0.53605290024021	0	0	0.333423733725192	0.286881147788162	0.464668267003444	0	0.214124805352847	0.238786859587116	0	0.464668267003444	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0.286881147788162	0.176322772640463	0	0	0	0	0.594548549550354	0.16349873228288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.687060688339892	0.263034405833794	0.150559676575381	0.16349873228288	0.333423733725192	0.545968369105292	0	0	0.22650852980868	0.565597175854225	0	0.31034012061215	0	0	0	3.04614178164472	0	0	0
"JAKMIP1"	2.4931349223055	0.713695814843359	0.985500430304885	0	1.56071495447448	0	3.60880924267552	0.53605290024021	2.03913839390696	1.68706068833989	1.88362081628567	0.55581615506164	2.4905701304462	1.96716860753263	1.4594316186373	1.02147972741045	0.895302621333307	0.823749360308273	1.68706068833989	1.36176835941915	0.765534746362977	2.81762325751143	0.925999418556223	0.641546029087524	1.63691458035588	0.839959587489532	0.505890929729957	1.28095631383106	1.79493566280354	2.29278174922785	2.57531233068744	1.98185265328974	2.24184018356467	0.887525270741587	1.19534759832222	1.37851162325373	0.823749360308273	0.6959938131099	0.765534746362977	1.16992500144231	3.69376571221778	1.24488705912353	1.52606881166759	0.687060688339892	2.48542682717024	1.35049724708413	2.47248777146274	0.831877241191673	0	2.5033487351675	2.611172380044	0	0	0.0565835283663675	1.23266075679027	1.18903382439002	0.53605290024021	0.526068811667588	0.748461233004036	0.839959587489532	0.475084882948783	1.11103131238874	0.263034405833794	1.09085343045111	0.526068811667588	0.344828496997441	2.09085343045111	0.918386234446348	0	0.879705766282288	1.63691458035588	0	0.933572638261024	0	1.22032995487956	2.05658352836637	1.4541758931858	2.06695024392463	0	2.35895882583233	0.27500704749987	0.37851162325373	2.16027483140859	0.464668267003444	1.60407132366886	1.16992500144231	1.25096157353322	1.22032995487956	0.53605290024021	0.20163386116965	0	2.24792751344359	0.765534746362977	0	0.641546029087524	2.38956681176273	0	0	0	0	0.722466024471091	0.53605290024021	1.74846123300404	3.95884267524324	0	0.7311832415722	1.06350294230616	0.321928094887362	0.432959407276106	0.722466024471091	0.263034405833794	0.495695162624069	0.650764559116902	0.37851162325373	0.389566811762726	0.111031312388744	2.31324585178756	0.505890929729957	0	0	1.88362081628567	0	2.46205231879643	0
