"BC_HKB0668_1298_T"	"BC_HKB0830_1541_T"	"BC_HKB0831_1520_T"	"BC_HKB0834_1553_T"	"BC_HKB2106_1619_T"	"HKB0050_3005_T"	"HKB0137_3002_T"	"HKB0168_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0775_1470_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0905_1623_T"	"BC_HKB0917_1656_T"	"BC_HKB1385_1721_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0106_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0219_3001_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0683_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0748_3000_T"	"HKB0752_3000_T"
"SUSD2"	5.74926608381481	3.44757919654888	1.68257329734758	0.963474123974886	2.05658352836637	4.17232749165762	2.57288966842058	1.97085365434048	1.37851162325373	4.67976157351685	0	3.69710657447697	4.30158764660319	2.65992455840238	1.35614381022528	1.66902676550963	0.475084882948783	2.88947354253111	1.0703893278914	2.80529245560071	2.59215800212536	1.32192809488736	6.03672310600552	1.71369581484336	2.77399632511117	0.575312330687437	1.92219784839637	3.67355642399014	2.89336221076387	4.28540221886225	3.40190347160796	2.17951105027151	2.81352468929781	6.21626083716506	3.4262647547021	2.52606881166759	3.32912359629157	4.23955079661364	2.25096157353322	2.88362081628567	2.81762325751143	1.63691458035588	3.39643353125099	2.72900887033786	3.79389588254888	3.07382023329167	2.81762325751143	3.18903382439002	2.47508488294878	2.06004738366994	2.75915583380027	4.18269229751619	1.51096191927738	5.45022149589718	2.90110824301451	1.64154602908752	2.64616265715789	1.81557542886257	4.21800615028443	5.77162151792327	3.02680005934372	4.18030701996943	5.14323013477689	4.56315813040281	3.98732086592925	4.35402893805439	2.46988597627446	1.05658352836637	4.37155886261196	3.56193705962243	5.19337751056436	4.79025073883523	2.50589092972996	2.43028527297778	3.78764141448333	2.114367024952	7.782539617754	2.22650852980868	6.42911377876734	2.65992455840238	2.31903981556254	2.611172380044	3.85897561429202	2.94110631094643	3.93734439215023	2.70708299177171	2.93545974780529	4.2349610948395	2.96716860753263	5.20828313841252	2.48026512205446	2.84599177066457	4.51222688651396	3.53106949272595	3.28392177230762	5.51759065774328	5.04483123344781	4.39711840904258	4.46858331700683	4.97498811199193	2.73984810269933	2.22342254993494	2.81966818349646	2.36176835941915	3.54843662469604	3.67129337248158	4.29278174922785	6.15724586737157	3.50969584193339	3.70708299177171	2.26603689399532	3.61823865559545	6.75475391310454	5.4937754084607	1.63226821549951	2.55826763405574	3.61823865559545	4.03298241669943	3.66106547980695	2.71369581484336	3.51096191927738	3.08236196955747	2.8094144442359	3.66334461936608	2.78450398292957	6.65663937447301
"LILRA2"	0	2.36176835941915	0	0	0.632268215499513	1.02147972741045	1.58014548442338	0.903038270112912	1.61823865559545	0.722466024471091	0	0	1.20163386116965	0	0	0.790772037862	1.98913900736823	0	0	0	0	1.98913900736823	0	0.963474123974886	0	1.8073549220576	1.96716860753263	1.49569516262407	1.72683121703249	1.65992455840238	0.495695162624069	0.970853654340484	1.6915341649192	0.903038270112912	2.1407786557828	0.713695814843359	2.02856915219677	1.29865831556452	1.03562390973072	1.4276061727819	1.89530262133331	1.47508488294878	1.30451104180995	1.66902676550963	2.01792190799726	1.76128527336162	1.62293035092018	1.70487196445635	1.67807190511264	1.05658352836637	1.0496307677246	0.985500430304885	1.04264433740849	1.21412480535285	0.970853654340484	2.1407786557828	1.18269229751619	0	0	2.06695024392463	0	0	1.47508488294878	2.40871186102943	2.5385381636298	1.0703893278914	1.40053792958373	2.38404980679516	0.941106310946431	1.37295209791183	1.48026512205446	1.53605290024021	1.14404636961671	3.01256867350306	1.29278174922785	2.80529245560071	1.60880924267552	1.61823865559545	0.887525270741587	0.7311832415722	1.92219784839637	1.72683121703249	2.85598969730848	0.956056652412403	1.04264433740849	1.50589092972996	1.17632277264046	0.422233000683048	0.526068811667588	1.51601514700366	0.411426245726465	0.6959938131099	2.10097764772482	1.98550043030488	1.55581615506164	0.669026765509631	2.07724299893246	1.35614381022528	2.48026512205446	1.20789285164133	1.41683974191283	2.20789285164133	0.941106310946431	2.27798474729977	1.15704371014558	1.35614381022528	1.09085343045111	1.37295209791183	0.748461233004036	0.7311832415722	0.956056652412403	1.57046293102604	1.53605290024021	1.4276061727819	0.641546029087524	0.855989697308481	1.4594316186373	1.83592407425437	1.76128527336162	1.44360665147561	1.01435529297707	1.73984810269933	0.748461233004036	1.58976348698498	0.505890929729957	1.76977173924945
"TBX5"	1.66448284036468	3.4995270242151	1.34482849699744	0	0	0.454175893185802	0.669026765509631	0.963474123974886	2.75915583380027	0.933572638261024	0.871843648509318	1.44890095114513	0	0	0.933572638261024	1.91838623444635	2.13093086982645	0.895302621333307	0.400537929583729	0.454175893185802	0.367371065648529	0	0	2.20789285164133	1.53106949272595	0	1.38404980679516	1.76553474636298	0.831877241191673	1.4541758931858	0.422233000683048	0.454175893185802	0.748461233004036	1.1243281350022	2.10097764772482	0.432959407276106	0.37851162325373	0.815575428862573	0.903038270112912	0.956056652412403	1.01435529297707	2.69376571221778	1.9297909977186	1.20789285164133	1.790772037862	2.17632277264046	2.02502879449152	1.58976348698498	0.485426827170242	0.584962500721156	1.04264433740849	1.82374936030827	0.55581615506164	1.18903382439002	1.09085343045111	1.33913738491959	1.38956681176273	0	1.41683974191283	0	1.31034012061215	1.13093086982645	1.36176835941915	1.18269229751619	1.03562390973072	1.14404636961671	1.62293035092018	0.422233000683048	1.15704371014558	1.39506279951758	0.992768430768924	0.887525270741587	1.01435529297707	1.33913738491959	1.32768736417605	0.604071323668861	1.72246602447109	1.22650852980868	0.855989697308481	1.58014548442338	0.948600847493356	1.09761079662642	1.48026512205446	0.150559676575381	0.799087306074004	1.71369581484336	1.22032995487956	1.6507645591169	1.62760683812965	1.15055967657538	0.505890929729957	0.659924558402378	0.782408564927373	0.910732661902913	1.43829285157915	1.97085365434048	1.40599235967584	1.01435529297707	2.91647664443772	1.23878685958712	1.11769504266975	0.526068811667588	1.03562390973072	1.81147103052984	1.31034012061215	1.18269229751619	1.18269229751619	1.28095631383106	0.464668267003444	0.356143810225275	0.641546029087524	1.25096157353322	1.96716860753263	1.08406426478847	0.622930350920177	0.443606651475615	0.839959587489532	1.82781902461732	0.333423733725192	1.02147972741045	0.815575428862573	1.21412480535285	0.454175893185802	1.11769504266975	0.495695162624069	0.389566811762726
"LETM2"	0.963474123974886	2.69821847822441	4.39848719001897	5.65363331138625	2.95233356636969	1.13750352374994	0.75702324650746	2.53356334821451	2.06350294230616	0.659924558402378	5.32192809488736	3.79597469420667	3.09592441999854	4.50080205305716	2.99095486039699	3.32481060342048	4.71204544855369	4.13504228623365	4.46923479366766	4.09339115325301	2.86195536414487	3.55336050333533	3.58976348698498	2.90496571868403	1.87184364850932	3.47897180503294	1.16992500144231	1.05658352836637	0.799087306074004	0.622930350920177	1.71369581484336	1.09761079662642	1.36176835941915	0.594548549550354	0.823749360308273	0.941106310946431	0.669026765509631	1.02856915219677	1.31034012061215	2.12101540096137	2.98550043030489	0.53605290024021	1.55090066464752	1.83995958748953	1.05658352836637	1.90689059560852	1.43295940727611	1.02856915219677	2.26002565596146	1.48026512205446	3.02856915219677	0.799087306074004	2.81147103052984	0.807354922057604	2.1407786557828	3.55826763405574	0	3.75808993420181	2.11103131238874	0	2.09761079662642	1.99638874644762	1.14404636961671	1.6915341649192	4.55028504908841	0.464668267003444	1.66902676550963	2.05658352836637	1.23878685958712	1.18269229751619	1.06350294230616	2.99457972421575	0.970853654340484	1.65992455840238	0.879705766282288	1.98913900736823	0.669026765509631	0.565597175854225	0.495695162624069	0.443606651475615	2.14730669878029	1.67355642399014	0.55581615506164	0.823749360308273	3.11935617703968	1.44890095114513	1.08406426478847	0.516015147003665	0.75702324650746	2.08746284125034	0.748461233004036	2.65764000520782	0.584962500721156	1.87578006306849	0.925999418556223	0.687060688339892	1.48542682717024	0.992768430768924	1.64616265715789	1.35049724708413	1.55090066464752	1.19534759832222	1.50589092972996	1.7311832415722	1.37295209791183	1.64616265715789	1.91838623444635	2.59454854955035	1.61353165291793	1.17632277264046	0.650764559116902	1.09761079662642	0.526068811667588	0.871843648509318	0.333423733725192	0.887525270741587	3.32768736417605	4.03386345186628	0.782408564927373	1.17632277264046	3.58135124716878	1.26903314645524	1.59931779369823	2.14404636961671	2.76128527336162	0.604071323668861
"CD93"	2.71369581484336	3.12763327972587	2.9126498648972	1.66902676550963	3.72137265947682	3.6667565918848	3.38818953715608	5.29425313644451	4.39094277280254	4.71204544855369	2.92219784839637	5.20359271420771	4.94719858426206	2.92599941855622	3.87578006306849	3.49697358099828	3.80012335282653	5.14363830992204	4.22804904788446	3.5909612413426	4.41751500288509	4.06350294230616	5.99932357815082	3.84197311892718	4.08065766334523	4.89141918684608	5.16791986555194	5.21723071622067	5.58916423669977	5.02856915219677	4.18428029441938	4.62819033461521	4.54473265593262	4.08065766334523	6.51048727046873	5.01346225980656	4.76128527336162	5.51475349843975	4.47702965301306	5.876516946565	5.122258567812	6.13154832972926	5.28206907519813	4.81301154860562	6.39386233997893	6.23016457788425	4.92884403671257	4.03562390973072	5.37677657188298	5.20045727142857	4.56620629346551	4.47183776242229	4.0241423458978	5.20398416585599	5.0408924306469	5.32804655627074	3.70818723602071	3.76871365703048	4.05137210172103	4.92219784839637	3.93262815702213	2.39506279951758	4.01077983875324	5.31831684133498	4.22265002245148	4.14323013477689	4.95745033634712	5.60318122901386	4.60940039000643	4.42827641439251	4.60999129521268	5.22573765346606	4.46532151358055	4.76765479823735	3.8499992594661	4.6564963705535	4.91073266190291	4.51664555778096	4.65592421308382	4.11270013274936	4.55949181320504	4.83491342970104	4.38266725274504	4.97039353791468	4.17472598770613	4.42492208821069	3.98093926608551	4.30158764660319	4.48413813120167	5.28355142317431	4.99004721957379	3.97911075501579	4.88947354253111	5.40565206128037	4.81352468929781	4.45483390689887	5.08065766334523	4.09423606984577	5.04526821513853	4.69932952567316	5.4995270242151	4.78711898281334	5.24488705912353	5.72465027173297	5.1811025507538	4.4369613378336	4.29865831556452	4.62819033461521	3.37573453858316	4.74200621086674	4.29278174922785	4.67976157351685	4.4032677223393	5.94766615679601	4.66562016406638	4.30231905094883	4.31034012061215	5.34411833452143	3.54101915313356	5.08236196955747	3.78764141448333	3.82171021503467	4.64443315240625	5.42995065740377	4.38956681176273	4.16832111573972
"CD80"	1.55581615506164	2.16992500144231	3.03913839390696	2.11103131238874	2.98550043030489	1.96716860753263	2.12101540096137	1.28095631383106	1.54596836910529	1.30451104180995	2.83390207666916	1.7311832415722	1.13093086982645	2.52857131887076	0	1.37295209791183	1.23878685958712	1.95233356636969	1.44360665147561	2.31903981556254	1.56071495447448	1.20789285164133	0	0.910732661902913	1.23878685958712	2.61588707391606	1.30451104180995	1.26303440583379	1.33913738491959	2.04264433740849	2.01792190799726	1.48026512205446	0.963474123974886	0.485426827170242	2.10433665981474	0.475084882948783	1.61823865559545	1.58976348698498	1.09085343045111	2.06350294230616	2.15704371014558	0.650764559116902	1.98550043030488	2.13093086982645	1.99638874644762	1.54101915313356	1.94485844580754	1.40053792958373	1.54101915313356	1.52606881166759	1.54101915313356	1.36737106564853	1.48026512205446	0.84799690655495	2.65764000520782	2.67355642399014	3.34056226902641	2.23572705983806	1.97452931248388	1.64616265715789	2.61823865559545	1.58496250072116	2.70487196445635	2.05658352836637	2.37851162325373	2.70487196445635	1.58014548442338	1.72683121703249	2.36176835941915	2.40053792958373	4.25701061820602	2.91073266190291	3.24031432933371	0.879705766282288	2.4905701304462	3.07210580048042	3.27052894238072	2.23572705983806	2.19219416528334	2.32192809488736	2.11769504266975	2.62058641045188	1.51601514700366	2.46988597627446	2.64385618977472	1.85996954822103	1.56559717585423	1.06350294230616	2.79493566280354	1.9297909977186	1.24488705912353	2.26303440583379	1.76977173924945	1.96347412397489	3.4931349223055	2.08406426478847	1.70043971814109	3.05484847699562	2.65306001710456	2.27202318906105	1.96347412397489	2.08746284125034	2.72027846523333	3.11270013274936	1.46466826700344	2.18586654531133	1.84799690655495	1.43829285157915	1.84799690655495	1.41683974191283	3.60762622084549	2.06350294230616	2.65992455840238	3.13257684267001	2.4594316186373	1.9297909977186	2.79701297783614	2.81352468929781	3.31179371775365	2.48284828306847	2.15704371014558	2.33342373372519	3.54473265593262	2.47248777146274	1.59454854955035	2.21101219348551
"MNDA"	4.07980475463526	3.0071955014042	4.2364926183813	2.75702324650746	3.40735275114004	3.72246602447109	3.19534759832222	2.41142624572647	2.20789285164133	3.35895882583233	1.55090066464752	4.4937754084607	3.80838505065609	2.92409988564074	1.63691458035588	2.81762325751143	1.36737106564853	3.79597469420667	1.99638874644762	3.38956681176273	2.81352468929781	4.26303440583379	3.81044310384517	2.47767732756531	4.02059109477325	5.15785216914174	3.36317107711924	3.22496636500027	3.36737106564853	3.50080205305716	2.68032435684402	2.52105073690096	3.48155728070859	1.89530262133331	3.81147103052984	2.34198574722862	3.55090066464752	3.12598165385472	2.63226821549951	3.64385618977472	3.39369076418745	3.21101219348551	3.55581615506164	3.23572705983806	4.58496250072116	4.44228003525258	3.65764000520782	2.77188557851537	3.08236196955747	3.114367024952	3.35049724708413	2.60644222813161	3.53605290024021	3.66220549965362	3.97361127551947	5.60614607806572	4.96393645214449	4.01077983875324	3.1811025507538	3.1243281350022	4.15704371014558	3.50969584193339	3.66789212523023	4.33199177823206	3.5385381636298	2.88947354253111	3.29572302453997	4.38335869538511	3.68144926531496	3.4262647547021	5.27127625917593	4.15704371014558	4.20476675065461	3.39780296186249	3.16349873228288	4.67807190511264	4.27798474729977	3.94110631094643	3.66902676550963	3.57773093149008	3.30158764660319	3.55458885167764	3.14893410452634	4.5197934862411	3.68481873755322	2.94485844580754	2.4905701304462	2.04614178164472	4.13996056954546	3.28835856219366	2.37573453858316	3.10768786931437	3.55213110825378	3.95884267524324	5.17472598770613	3.42492208821069	3.58014548442338	4.30524096595448	3.21878116778407	3.36597242759338	4.19849415363908	4.38543103719352	4.57591736111815	4.63284983011771	4.43362716708478	3.61941301059794	3.39917109381982	3.04439411935845	2.74631276642546	2.50080205305716	5.16912328147676	2.92599941855622	4.16108148227718	4.32481060342048	3.01970191444255	3.72900887033786	3.37155886261196	4.10685079645022	5.05441438791731	4.38956681176273	2.87970576628229	3.45680614923047	4.22032995487956	3.23878685958712	2.89917563048051	4.06781078378962
"STX11"	0.298658315564515	0	0.584962500721156	0.622930350920177	0.286881147788162	1.94110631094643	1.63226821549951	0.933572638261024	1.28688114778816	1.04264433740849	0	1.97819562968165	2.02856915219677	0	2.26903314645524	0.389566811762726	2.4905701304462	0.879705766282288	0.871843648509318	0.782408564927373	0.250961573533219	0.505890929729957	1.66902676550963	0.27500704749987	1.57531233068744	1.67807190511264	1.39506279951758	1.82374936030827	1.59454854955035	1.41142624572647	1.65992455840238	0.871843648509318	1.37851162325373	0.604071323668861	3.68481873755322	1.6959938131099	1.08406426478847	1.67355642399014	1.43295940727611	2.08746284125034	1.98913900736823	4.2861418728343	2.25701061820602	1.35614381022528	2.81762325751143	1.55090066464752	1.18269229751619	1.20789285164133	1.33342373372519	1.75702324650746	1.26903314645524	0.985500430304885	1.24488705912353	1.37851162325373	2.24488705912353	2.1407786557828	2.17312743348066	1.27500704749987	1.09761079662642	0.321928094887362	2.49825086752783	0.823749360308273	1.51096191927738	2.75488750216347	1.54596836910529	1.16349873228288	0.855989697308481	0.879705766282288	1.20163386116965	1.27500704749987	2.91838623444635	2.21101219348551	1.26903314645524	1.97085365434048	1.72683121703249	1.63226821549951	1.89141918684608	1.62293035092018	1.96347412397489	2.94673086014031	1.89530262133331	1.76128527336162	1.22650852980868	1.75274859140713	1.58496250072116	1.17632277264046	1.03562390973072	0.454175893185802	1.63226821549951	1.74416109557041	1.10433665981474	1.07724299893246	1.70929063572336	1.34482849699744	3.22342254993494	0.903038270112912	2.37851162325373	1.82374936030827	1.37851162325373	1.39506279951758	2.18269229751619	1.43829285157915	2.03210084316702	1.30451104180995	1.51601514700366	1.38956681176273	1.02856915219677	1.37851162325373	0.839959587489532	2.55336050333533	2.0703893278914	0.84799690655495	1.02856915219677	2.47508488294878	1.09761079662642	1.55581615506164	0.985500430304885	1.09085343045111	2.31614574229336	1.63691458035588	0.933572638261024	1.18269229751619	2.4931349223055	1.41683974191283	0.992768430768924	1.72246602447109
"HMOX1"	2.87970576628229	2.6915341649192	3.86393845042397	2.37016428054021	2.41953889151378	4.42894634476948	5.01658546043445	3.38404980679516	4.4988890869768	3.96347412397489	2.05311133645956	4.04875931191986	3.19692173382033	3.31179371775365	3.63807383718072	2.67355642399014	0	3.90496571868403	0.855989697308481	1.9297909977186	2.42223300068305	3.07210580048042	2.51096191927738	3.44625622988956	2.877744249949	3.80012335282653	5.96462966672059	5.14323013477689	4.53356334821451	4.30305008468167	4.82171021503467	3.71039319217052	5.28281043957256	3.13914201914569	6.32210842049736	3.55458885167764	4.95233356636969	3.64846544302731	3.85199883711245	4.83995958748953	5.2253520607761	3.790772037862	4.4369613378336	5.30451104180995	5.24792751344359	4.73768676140986	4.3212065669699	4.85199883711245	4.79337571126475	3.4541758931858	4.52481592835751	3.57531233068744	4.88508622529017	3.35191096110308	4.87085786436376	7.96653429109857	4.48284828306847	3.47767732756531	2.42492208821069	5.62146583446014	4.41953889151378	2.46205231879643	5.77820857639809	5.81736743783865	5.63546419816788	5.44161626940656	4.19849415363908	6.44642166708267	5.77952238674377	5.29755828116819	4.80838505065609	4.73226919950145	4.89384755813292	5.21761848535105	4.58074849176377	5.4870360800319	5.25625587320273	4.6915341649192	4.74038793246835	4.77188557851537	4.88947354253111	5.39437694495706	4.73226919950145	6.14608493861619	7.47953777389644	4.15785216914174	4.37295209791183	4.76394266044725	5.38301301548867	6.02613608984167	4.44691786486603	4.66562016406638	4.9297909977186	5.52293456094346	6.17492568250068	3.63459326844576	5.4947356048628	6.1568415245884	5.34801990922869	4.44691786486603	5.01256867350306	4.46139758992616	4.79701297783614	6.36071542539293	4.45088131527337	4.60050764534579	4.25625587320273	4.02945288578697	4.07296327155522	4.19377174339668	4.35120427725799	4.26753579806874	4.59036248846375	5.23150921086705	4.70099449416827	4.02680005934372	5.15218341905505	5.75835648293992	5.16188768237689	5.08363887925071	3.94016675048282	4.79597469420667	4.78816365703777	4.55826763405574	3.14404636961671	5.12680770314203
"CD300LB"	2.68257329734758	2.57046293102604	3.09423606984577	2.63459326844576	1.70043971814109	0.565597175854225	0.22650852980868	0.411426245726465	0.704871964456353	0.516015147003665	1.60407132366886	4.34837407519116	4.2585189247113	1.11103131238874	4.89627184880738	3.02147972741045	3.99548451887751	1.92599941855622	2.82578562746479	0	0	1.87970576628229	5.24830712008724	1.54101915313356	2.10768786931437	3.42223300068305	1.36176835941915	1.84398384404833	0.903038270112912	1.16992500144231	0.659924558402378	0.432959407276106	1.33342373372519	0.389566811762726	2.28392177230762	0.7311832415722	1.16992500144231	0.871843648509318	1.0703893278914	1.37851162325373	0.879705766282288	0.495695162624069	1.53106949272595	0.807354922057604	2.32768736417605	0.411426245726465	0.389566811762726	0.411426245726465	0.863938450423971	0.713695814843359	0.790772037862	0.879705766282288	0.604071323668861	0.815575428862573	0.748461233004036	5.29829173062012	2.30451104180995	2.18903382439002	1.82374936030827	2.02147972741045	3.07210580048042	1.29865831556452	0.613531652917927	2.52105073690096	0.879705766282288	0.992768430768924	0.613531652917927	0.863938450423971	0.367371065648529	1.10433665981474	0.855989697308481	1.60407132366886	0.485426827170242	2.76341157447001	0.443606651475615	1.71369581484336	0.7311832415722	0.356143810225275	0.464668267003444	0.389566811762726	1.09085343045111	0.941106310946431	0.773996325111173	0.879705766282288	0.594548549550354	0.411426245726465	0.6959938131099	0.250961573533219	0.389566811762726	1.87578006306849	0.389566811762726	0.37851162325373	1.46466826700344	1.08406426478847	1.16992500144231	0.575312330687437	1.02147972741045	0.855989697308481	0.650764559116902	1.0496307677246	1.76128527336162	0.575312330687437	1.85199883711245	0.948600847493356	1.73552217729654	0.687060688339892	0.622930350920177	1.25096157353322	0.344828496997441	0.963474123974886	0.823749360308273	0.37851162325373	0.831877241191673	1.29865831556452	1.55581615506164	0.37851162325373	0.55581615506164	0.933572638261024	0.16349873228288	0.411426245726465	0.765534746362977	0.286881147788162	0.575312330687437	1.01435529297707	0.632268215499513	0.650764559116902
"MAPK1IP1L"	3.55213110825378	2.51601514700366	2.70043971814109	2.68481873755322	3.09423606984577	4.40599235967584	4.29645740737124	4.45154083301783	4.42559357765306	5.98344969074012	2.6915341649192	2.71149490665009	3.08576455377831	3.50589092972996	1.80322703643493	3.02856915219677	1.42223300068305	2.51601514700366	2.60407132366886	2.4594316186373	2.5033487351675	3.09085343045111	2.92789645372882	2.76977173924945	4.26153081524341	2.49825086752783	4.79597469420667	4.80167602925359	4.49569516262407	4.71753934339116	4.33628338786443	4.13257684267001	4.06263982828646	4.59036248846375	4.81249822533356	4.69209237542757	3.92314918047231	4.54349588342577	4.3743439890385	4.08915913191124	4.74416109557041	4.27724089833207	4.92742242873987	4.29425313644451	4.85798099512757	4.44625622988956	4.88362081628567	4.41142624572646	4.59514556799086	4.44493204894218	4.15461561132689	4.52356195605701	4.21256933885081	4.4666271200415	4.08236196955747	2.43829285157915	2.76765479823735	2.26002565596146	3.31034012061215	1.31034012061215	1.4905701304462	3.22342254993494	4.57228336665041	5.03869955130559	4.51601514700366	4.07980475463526	4.76181714250714	4.06004738366994	4.49505552836802	4.17232749165762	4.56559717585422	4.12267271882414	4.30451104180995	4.56376827845203	4.94110631094643	4.39437694495706	4.70043971814109	4.32409051603798	4.26903314645524	4.50652577904312	4.70376517879341	4.56924802986718	4.45877569908024	4.26002565596146	4.10433665981474	4.07124781946144	3.56803210477128	4.20554891117303	4.32553033156756	4.05831649559082	4.47961860846942	4.603477988254	4.5909612413426	4.5465858290081	4.81762325751143	4.67976157351685	4.65420637794429	4.51159454153741	4.22187708107703	4.66277517193778	4.71753934339116	4.53977919169849	4.69041709553247	4.34269695998193	4.37364821133469	3.65992455840238	4.3327079336406	3.45022149589718	4.04439411935845	4.06263982828646	4.10181813422741	4.29351763041742	4.24336442569366	4.56620629346551	3.611172380044	3.31469652565629	4.52042224852645	4.24488705912353	4.0686708106651	4.42827641439251	4.09508049190141	3.8499992594661	4.66618848987278	3.81455042346181	4.96069703930431	3.88655014732434
